sid,y_relaxed,bulk_id,bulk_symbols,miller_index,traj_id,slab_sid,ads_symbols,nads
3588,-637.64803022,mp-690544,Ga8Fe4O16,"(1, 1, 2)",Ga2FeO4_mp-690544_MrfHMwgOPw_CyEk14784r,3491.0,H,1
9250,-442.41085375,mp-4362,Cu8Ag8O12,"(1, 1, 0)",Cu2Ag2O3_mp-4362_bBRqnkzdAm_QR1HFqGdmJ,7226.0,H,1
41629,-529.28204909,mp-545512,Ca2O2,"(2, 2, 3)",414325470_CaO_mp-545512_2M5OcyxulS_QnmmV3kK86,45036.0,H,1
32805,-367.93871876,mp-755568,Ga6Bi6O18,"(1, 1, 0)",GaBiO3_mp-755568_qBiYavufl7_ecKxOATGLd,8141.0,H,1
74159,-791.77567466,mp-37614,Al8Ni4O16,"(1, 3, 0)",Al2NiO4_mp-37614_SX604z21xQ_np65rwja3f,80552.0,H,1
78847,-328.32271777,mp-635020,Cs12Bi8O18,"(0, 0, 1)",Cs6Bi4O9_mp-635020_VzDRpwY8sO_X2gE80iX3H,78242.0,H,1
2053,-384.9629457,mp-1101682,Na10Sb2O10,"(0, 1, 1)",Na5SbO5_mp-1101682_7wLxtZyUHo_lZngNrzgqb,26855.0,H,1
37554,-666.50579363,mp-773064,V4Rh4O16,"(1, 0, 0)",VRhO4_mp-773064_f4d2u4T2Aj_pjOr7QD0xj,79260.0,H,1
16508,-782.56213437,mp-1020588,Zr2Si2O8,"(1, 2, 1)",ZrSiO4_mp-1020588_t6Blrktm1u_cIcOZA7IV1,24397.0,H,1
15057,-562.9062857,mp-756479,Lu18W3O36,"(1, 1, 0)",Lu6WO12_mp-756479_gANm6szSYc_ZrYtr08JOG,37114.0,H,1
44502,-451.67582389,mp-1221811,Mn3Ni1O4,"(1, 1, 1)",634070213497_Mn3NiO4_mp-1221811_NyMQK3gSql_AQTYq7Vpfs,41275.0,H,1
34693,-240.10843395,TePdO4-rutile,Te1Pd1O4,"(2, 1, 2)",TePdO4_TePdO4-rutile_JTihMu2B0b_FTHr8Jsry6,30891.0,H,1
70421,-591.83988545,mp-757274,Bi17W3O34,"(1, 0, 0)",Bi17W3O34_mp-757274_k3YRHz3TQe_Z7akrvNZIN,68918.0,H,1
26106,-312.07875959,mp-19216,Zn4Mo6O16,"(1, 0, 0)",Zn2Mo3O8_mp-19216_jsFrxXyvYN_ZqKYONDopP,27356.0,H,1
28254,-681.08987792,mp-29164,Sr4Bi4O12,"(1, 1, 1)",SrBiO3_mp-29164_FuDTtl5Z8M_e6yaU9liMV,6421.0,H,1
20348,-394.54583063,mp-1214566,Ba12Co4O20,"(1, 0, 0)",Ba3CoO5_mp-1214566_L4DiDFg5iU_M64CclecJd,22127.0,H,1
31707,-759.25982484,mp-1272295,Al4V8O16,"(1, 0, 0)",AlV2O4_mp-1272295_i18UIrhCau_aqV4Er0FSo,17196.0,H,1
6429,-426.8943416,mp-975384,Rb1Bi1O3,"(3, 1, 0)",RbBiO3_mp-975384_8lKjrLmFNf_cXncUacaBS,4207.0,H,1
1579,-449.52555678,mp-755493,Cr2Sb2O8,"(1, 1, 0)",CrSbO4_mp-755493_EazMWFsTME_1RzbRy08Lb,27545.0,H,1
26332,-337.58251076,mp-1208174,Tl4V6O16,"(1, 0, 0)",Tl2V3O8_mp-1208174_uxD24l7VBK_g24h7D9Emi,14692.0,H,1
28377,-612.48097588,mp-559464,K16Fe16O32,"(1, 1, 0)",KFeO2_mp-559464_e4tCNDhW4o_d8BQDWAXB7,80383.0,H,1
14066,-285.61672979,mp-3338,Na4Ga4O8,"(1, 2, 1)",NaGaO2_mp-3338_rsTMxzAO5t_C5LN4aH8OP,928.0,H,1
6945,-738.56638805,mp-8335,Ba4Zr2O8,"(1, 1, 1)",Ba2ZrO4_mp-8335_8miC6gtZ2b_fevqn6LLNd,28095.0,H,1
4412,-777.07454843,mp-29680,Ta4Bi8O22,"(0, 1, -1)",Ta2Bi4O11_mp-29680_llhmU4vkFF_EjovNIDT6F,28017.0,H,1
23207,-498.9176439,mp-28848,Ca12Bi12O30,"(1, 0, 0)",Ca2Bi2O5_mp-28848_Fmv2XQdCPx_n38C8qck6I,14721.0,H,1
35298,-446.11923766,mp-770857,V4Sb16O48,"(1, 0, -2)",V-SbO3-4_mp-770857_Gb70eoJFqY_wHPLrKDXfk,33770.0,H,1
25714,-707.0346809,mp-1190518,Ta3Al4O14,"(1, 0, 0)",Ta3Al4O14_mp-1190518_69msFGf5Pa_UevfXaRWvp,14963.0,H,1
69914,-651.70489597,mp-772812,Lu8Ge4O20,"(0, 1, 0)",Lu2GeO5_mp-772812_Q1k2vgE6JJ_oxbw8NtzKW,79343.0,H,1
2526,-420.8286843,mvc-3714,Zn12W8O28,"(1, 1, 0)",Zn3W2O7_mvc-3714_SxJloOxpMO_OGzgHXGFnl,32517.0,H,1
27877,-627.15689015,mp-1177862,Li4Pt2O4,"(1, 3, 1)",Li2PtO2_mp-1177862_W2yc7rrg7O_LyBLQFoO1G,31559.0,H,1
28865,-320.62635211,mp-768242,Pt4O12,"(0, 1, 0)",PtO3_mp-768242_wvE0N6iN4E_BEfnyf2UjZ,15868.0,H,1
45861,-537.29664358,mp-1077716,Pt2O4,"(2, 1, 0)",90423983501299385769012_PtO2_mp-1077716_UHBkpl3EvH_vRIyEUUCGW,42650.0,H,1
10709,-359.31809963,mp-1228007,Ba4Al8O16,"(1, 0, 0)",BaAl2O4_mp-1228007_2vnI9JWVXt_SpjGdV5r0w,5041.0,H,1
30187,-508.09509638,mp-757065,Mn1Sb4O12,"(2, 1, 2)",Mn-SbO3-4_mp-757065_3cCxOkCvjb_AW06UZ3PSS,80994.0,H,1
34001,-836.88593661,mp-755358,Lu2Al2O6,"(3, -1, 0)",LuAlO3_mp-755358_65EFKTCMxt_7FOyNhTviQ,26128.0,H,1
77521,-1095.83316603,mp-1252778,Al20Co12O48,"(0, 0, 1)",Al5-CoO4-3_mp-1252778_9lx5pKf9Rp_dNd3BbvzWf,81254.0,H,1
15512,-322.43745292,mp-1105000,Mn2Mo2O10,"(1, 0, -1)",MnMoO5_mp-1105000_ZHDRb4f7L4_qodvzlBCjQ,40277.0,H,1
39846,-207.04036958,mp-752689,Ba4Na4O6,"(1, 1, 1)",Ba2Na2O3_mp-752689_MtIMF5AOV6_d0KQnsiIpX,4282.0,H,1
19918,-598.17980048,mvc-1623,Mg2Ta4O12,"(0, 1, 0)",MgTa2O6_mvc-1623_VoqFzAQIMs_zRqW8yuBjn,10308.0,H,1
9592,-295.77111349,mp-1078830,Rb2Se2O6,"(1, -2, -1)",RbSeO3_mp-1078830_VPIvRFjaCM_tAffVSnnXA,24419.0,H,1
31490,-722.06692746,mp-780535,Ba4Lu8O16,"(1, 1, 2)",BaLu2O4_mp-780535_TtSSIKR71Y_IuACa5vNuH,36673.0,H,1
30414,-644.81671153,mvc-10708,Ca2Sn8O16,"(1, 0, 0)",Ca-SnO2-4_mvc-10708_MpprrlzYfE_OirNTFu6Ba,19515.0,H,1
36461,-390.35796989,CoAuO4-rutile,Co1Au1O4,"(3, 0, 1)",CoAuO4_CoAuO4-rutile_g3u72DpD53_jvTl87O4f9,23793.0,H,1
75882,-672.62162568,mp-756112,Co2Bi4O12,"(0, 0, 1)",Co-BiO3-2_mp-756112_MCBlUkJXGH_eutcbPVTrY,71527.0,H,1
11329,-695.91399136,mp-1204487,Ta12O32,"(0, 0, 1)",Ta3O8_mp-1204487_lNq78EZiCY_Iaj5kSkmAp,23558.0,H,1
84553,-248.62530852,mp-20273,Ca3Pb1O1,"(1, 1, 1)",Ca3PbO_mp-20273_DbIAYjDwKA_CAd0tpoKqs,85900.0,H,1
2305,-674.50344417,mp-3834,Ba1Zr1O3,"(3, 2, 0)",BaZrO3_mp-3834_Al1nlyLGJJ_vqW1Y2HXnc,12674.0,H,1
42819,-137.96421276,mp-997036,Cd2Au2O4,"(1, -2, 2)",414325470_CdAuO2_mp-997036_O4f97xPnm0_ynk2qzJnfj,43899.0,H,1
82087,-186.63880779,TlIrO4-rutile,Tl1Ir1O4,"(2, 0, 1)",1026124_TlIrO4_TlIrO4-rutile_AsLQRccl0R_6hwsxNeJTv,82100.0,H,1
3625,-529.14789381,mp-29799,K12Bi12O36,"(1, 0, 0)",KBiO3_mp-29799_24adZCzxpe_ZHU2BG6Fvy,23400.0,H,1
32181,-240.85977561,mp-5495,Ag4Pd2O4,"(2, 1, 1)",Ag2PdO2_mp-5495_YTi72zQV1R_ItNyJn99Pb,18976.0,H,1
11210,-649.30047806,mp-684697,Sc40O38,"(1, 0, 0)",Sc20O19_mp-684697_LV9aozHYfM_qQXk19QTRj,38248.0,H,1
83078,-471.4757908,mp-6989,Ba2Se2O6,"(1, 2, 1)",1016015_BaSeO3_mp-6989_an4WNYX4yv_lcPsRPoTdS,82610.0,H,1
33814,-287.57080273,mp-1019544,Ba4Zr4O12,"(1, 0, 0)",BaZrO3_mp-1019544_2kCc4czqBB_nT1sWmgzJe,31101.0,H,1
17521,-276.72571748,mp-3378,Sr4Hf4O12,"(1, 0, 0)",SrHfO3_mp-3378_c10VrUye2S_aYTHbj6DrJ,31139.0,H,1
2802,-380.36320934,mp-1215862,Zn14Sb4O24,"(1, 0, 0)",Zn7-SbO6-2_mp-1215862_lNWGvadokG_qos7NCVSjN,36831.0,H,1
81794,-255.70348555,mp-753548,Rb12Ti4O14,"(0, 0, 1)",1012688_Rb6Ti2O7_mp-753548_V2ERoxEAz0_ngAtl5HwCd,,H,1
77854,-897.53393767,mp-5670,Li8Ti16O32,"(1, 1, 0)",LiTi2O4_mp-5670_3v0QkeeCAf_m8DcvJ1DBf,77101.0,H,1
37342,-310.82038946,mp-1219443,Sc2Cu2O5,"(1, 2, -2)",Sc2Cu2O5_mp-1219443_KJQVRNEH3x_nHbemxuRy9,33580.0,H,1
15121,-298.59969557,TlPdO4-rutile,Tl1Pd1O4,"(2, 1, 1)",TlPdO4_TlPdO4-rutile_Fz87jUnrVq_H2jqDkhFIr,36855.0,H,1
954,-793.91443521,mp-20798,Mn6Ge6O18,"(2, 0, -1)",MnGeO3_mp-20798_ugPDUMNSr9_zD9D1ubhls,13023.0,H,1
44566,-592.55041455,mp-8335,Ba4Zr2O8,"(2, 1, 0)",123212059559_Ba2ZrO4_mp-8335_lo8N89TEjY_7fwUI3e2TI,41156.0,H,1
18138,-335.80349481,mp-3074,K8Ag8O8,"(1, 0, 2)",KAgO_mp-3074_OI8Dy9BbhO_7AzX0HYsWo,5100.0,H,1
10464,-541.10551372,mvc-660,Sn2W4O16,"(1, 1, 0)",Sn-WO4-2_mvc-660_WBaW7Mri14_QpSx6DOWgA,28571.0,H,1
30698,-628.84320137,mp-557311,Sr16Ge8O32,"(1, 0, 0)",Sr2GeO4_mp-557311_ew3BSQzFk0_ojgzaCXlDu,80590.0,H,1
71478,-1343.78897305,mp-1094063,Sr24Al28O66,"(1, 0, 0)",Sr12Al14O33_mp-1094063_W61TLdCx26_w6AxlfBC6r,,H,1
71797,-635.04526026,mp-757152,V4Bi8O22,"(1, 1, 1)",V2Bi4O11_mp-757152_1PEgNeQIxp_lyZwIaUiBs,74566.0,H,1
83190,-441.99728969,IrPbO4-rutile,Ir1Pb1O4,"(2, 1, 3)",1007915_IrPbO4_IrPbO4-rutile_JcF8Ek59ba_k0G58klMTC,83298.0,H,1
70498,-272.49567012,mp-984745,Cs1Sn1O3,"(2, 1, 0)",CsSnO3_mp-984745_cOMuGrcT6g_rbIu9qxg8E,76475.0,H,1
32772,-851.63061973,mp-754134,Hf2Zr2O8,"(1, 0, -1)",HfZrO4_mp-754134_AO9nrM3D6m_kKW6zmFcLe,7699.0,H,1
84154,-424.98015935,CoIrO4-rutile,Co1Ir1O4,"(2, 0, 1)",CoIrO4_CoIrO4-rutile_dDUUUwOMNd_SFkuHiUjY8,,H,1
41740,-531.82963193,mp-862664,Rb2Zr2O5,"(3, 1, 0)",235508583253254_Rb2Zr2O5_mp-862664_UIzeeg3l2u_aQTEkGTUYY,43316.0,H,1
43648,-459.61453048,mp-755584,Cr2Pt2O4,"(1, 1, -2)",90423983570956_CrPtO2_mp-755584_4FHUF78gtQ_W5nhgtcLFM,45057.0,H,1
77632,-720.57135324,mp-756521,Ba4Na8O8,"(1, 2, 1)",BaNa2O2_mp-756521_uaa1kU8jDW_xedjV3l3ho,70925.0,H,1
5628,-411.7662548,mp-1227367,Be2Zn6O8,"(1, 0, 0)",BeZn3O4_mp-1227367_mox8fESJnY_rDdf42XFMa,2689.0,H,1
14406,-825.63972425,mp-675172,Ta2Al2O8,"(0, 1, 1)",TaAlO4_mp-675172_cHSZpVsnBo_RCUvixXTVn,80814.0,H,1
13090,-391.41725217,mp-29892,Li2Sb6O16,"(0, 1, 0)",LiSb3O8_mp-29892_Oz2mxHaRDu_VO8gmDiCUe,29633.0,H,1
29637,-344.59772815,mp-1295695,Na2Co4O6,"(1, 2, -2)",NaCo2O3_mp-1295695_MQT27hB1sT_xbQisR3fyl,,H,1
15497,-151.59645735,mp-9186,Cd4Se4O12,"(1, 0, 0)",CdSeO3_mp-9186_lO0WIUPZTj_00YGrXFctf,15947.0,H,1
1178,-323.4235954,mp-13744,Rb12Ga4O12,"(1, 0, 1)",Rb3GaO3_mp-13744_lNmGyx4Jee_8ycNYD51Lx,19384.0,H,1
35938,-397.94858993,mp-997082,Bi2Au2O4,"(2, 1, 2)",BiAuO2_mp-997082_XrBmIpvB6J_j4645zElh1,4319.0,H,1
40695,-491.21266284,mp-3199,Cu4Se8O20,"(1, 1, -2)",CuSe2O5_mp-3199_rzq4UjaOXh_gw4K4S78Xo,32776.0,H,1
38383,-777.65113936,mp-1279229,V8Re8O32,"(0, 0, 1)",VReO4_mp-1279229_t8PZsrbbmG_CnOsOxcjif,30782.0,H,1
19630,-395.92367183,mp-755556,Ba24Zr4O32,"(1, 1, 0)",Ba6ZrO8_mp-755556_zqmdK4J0Py_DIREhknDvV,6364.0,H,1
42106,-371.92925161,mp-981103,Sr3Cd1O4,"(1, 1, 1)",2411243514_Sr3CdO4_mp-981103_PwhmHRns1B_mHeO8Mhq6w,41486.0,H,1
29051,-650.67077459,mp-981511,Y12Sb4O28,"(1, 0, 0)",Y3SbO7_mp-981511_CVVc8q7742_jKVE68WON8,79512.0,H,1
21271,-233.28131252,mp-756084,Ba4Na16O12,"(0, 1, 0)",BaNa4O3_mp-756084_8nc0Hy5Bz9_xauLBiVbVZ,12681.0,H,1
39826,-341.90198067,mp-23426,Al8Bi4O18,"(0, 1, 0)",Al4Bi2O9_mp-23426_f02RL681ye_deHxYtnIbQ,40775.0,H,1
25963,-759.21386395,mp-755634,Y16Hg8O32,"(1, 1, 0)",Y2HgO4_mp-755634_ZQhXqOh0RQ_Ddn9gZW158,15510.0,H,1
4139,-317.62755573,mp-4682,Zn4Se4O12,"(0, 1, 0)",ZnSeO3_mp-4682_7CwJQBhJ5O_6r0T2wP8mp,12277.0,H,1
35917,-315.78132455,CoRuO4-rutile,Co1Ru1O4,"(2, 1, 1)",CoRuO4_CoRuO4-rutile_xAuz6fSK6M_cVSEe8UTcY,11153.0,H,1
5606,-369.36857022,mp-22616,Co4Se4O12,"(0, 1, 0)",CoSeO3_mp-22616_EuWz3nRVWg_wCKQfmEHSh,13289.0,H,1
7599,-881.07617542,mp-675470,Y1Zr9O20,"(1, 2, 0)",YZr9O20_mp-675470_z8LJtLgzc5_MGoAea5rIs,28982.0,H,1
43330,-218.87921827,mp-1018097,Ba1Ca1O2,"(1, 1, 0)",904239835_BaCaO2_mp-1018097_8VLz32Yvr7_zBetBdxxDV,42291.0,H,1
20765,-332.27018182,mp-768499,Fe6Ni6O18,"(0, 0, 1)",FeNiO3_mp-768499_jONmMgheMg_xxR2naOmzl,19048.0,H,1
31342,-302.66648848,mp-19231,Mn4Sb8O16,"(1, 0, 0)",Mn-SbO2-2_mp-19231_UAh7xiL6PT_j1zsJh1KNI,9457.0,H,1
35646,-248.0682111,mp-772821,Rb12Lu4O12,"(1, 0, 0)",Rb3LuO3_mp-772821_3gI4H5gkBJ_nKMdSN9Dds,5581.0,H,1
81900,-372.31942382,mp-756341,Cd4Ni8O16,"(1, 0, 1)",1020269_Cd-NiO2-2_mp-756341_YhNb8r2Xg2_Sy9iVarw1C,82757.0,H,1
44175,-189.95446941,mp-20334,Co2Cu4O6,"(1, 0, 1)",51024953_CoCu2O3_mp-20334_LhrxmyLHSo_u1N3FeEe3S,43575.0,H,1
30785,-289.57546127,mp-997000,Ag2Hg2O4,"(1, 0, -2)",AgHgO2_mp-997000_zacGJOOR1r_EyNpdvlho4,3374.0,H,1
20826,-487.49319549,mp-4103,Sr8Sb8O28,"(0, 1, 0)",Sr2Sb2O7_mp-4103_ztAh4su967_Vn6CwblE7M,3687.0,H,1
83421,-379.13865304,InSbO4-rutile,In1Sb1O4,"(1, 1, 1)",1020969_InSbO4_InSbO4-rutile_vZX2OSXJok_LqQ06aA3MZ,83203.0,H,1
21851,-396.48954263,mp-3188,Zn2Sb4O12,"(1, 1, 0)",Zn-SbO3-2_mp-3188_JWJIjD7gIu_81KYbOK4e2,13329.0,H,1
72425,-444.0353898,mp-18315,Cs12Si4O14,"(1, 0, -1)",Cs6Si2O7_mp-18315_5hLDaSJSsF_CMTtinBMQZ,81089.0,H,1
39327,-149.60863766,mp-510589,Mn1Cu1O2,"(1, 0, 2)",MnCuO2_mp-510589_WgEFHub7yV_K84u90KL9L,25515.0,H,1
36995,-340.65535635,mp-756361,Zr4Se4O4,"(1, 0, 0)",ZrSeO_mp-756361_0faNjussmF_PPSjF9Ikij,12224.0,H,1
83029,-223.66280152,mvc-8086,Sn4Ge8O24,"(1, 0, 0)",1023647_Sn-GeO3-2_mvc-8086_Je6mRU1z3c_MfJv4SkLRn,82405.0,H,1
84358,-338.09372392,mp-504935,K8Pb4O12,"(1, 0, 0)",K2PbO3_mp-504935_WYkQlSpYDW_W5bQhEM0dA,85983.0,H,1
11730,-362.28924155,mp-756361,Zr4Se4O4,"(1, 1, 0)",ZrSeO_mp-756361_JRgpGLO1yj_eEqjd3vOYB,867.0,H,1
40301,-590.05660778,mp-7535,Li10Al2O8,"(2, 1, 1)",Li5AlO4_mp-7535_LhvB7LpRwQ_7pQghs23LF,14014.0,H,1
31660,-332.26772494,mp-3427,Li4Al4O8,"(1, 0, 0)",LiAlO2_mp-3427_SlY65Z0WAr_0GpIVf70xL,79085.0,H,1
84121,-575.57532935,mp-505365,Mg3Nb6O11,"(1, 1, 0)",Mg3Nb6O11_mp-505365_h9MJi9HloW_LGfAOsdh6u,85198.0,H,1
23451,-604.67724602,mp-756426,Zr4Nb4O16,"(1, 1, 1)",ZrNbO4_mp-756426_VHkBrdNKcs_uxKDPappiF,27577.0,H,1
1691,-259.23757131,mp-997088,K4Ag4O8,"(1, 2, 1)",KAgO2_mp-997088_gwh0A75aKm_1mtvWQhmtT,2252.0,H,1
40952,-399.31557934,mp-1016828,Cd1Ir1O3,"(2, 1, 1)",123212059559_CdIrO3_mp-1016828_O9ItBQmCDB_1jzCR6N8xr,79990.0,H,1
12426,-797.38189987,mp-15021,Ba6Ta10O30,"(1, 0, 0)",Ba3Ta5O15_mp-15021_t7evQ17OhP_Yk2oxOTK2a,37197.0,H,1
12533,-320.76327967,mp-1286297,Mg6Fe4O10,"(1, 0, 0)",Mg3Fe2O5_mp-1286297_bqOi8ipdho_bBo1FNlENc,11170.0,H,1
292,-270.7650572,mp-510273,Cs4Sb4O8,"(1, 0, 0)",CsSbO2_mp-510273_1YY49z2hoj_i1Ct7BCCDH,3602.0,H,1
38766,-499.51116192,mp-609151,Mg2W2O8,"(1, 2, -1)",MgWO4_mp-609151_OFPjAAWEcf_gIZ4bOYMpJ,23774.0,H,1
84504,-548.24764223,mp-756297,Zn8In16O32,"(1, 1, 0)",ZnIn2O4_mp-756297_PklvEquhLT_KoJYdrb3Km,85969.0,H,1
13167,-426.05646386,mp-1209549,Rb4Mo8O26,"(0, 0, 1)",Rb2Mo4O13_mp-1209549_pKgb5gbbR4_lQN9i77SfE,80200.0,H,1
84386,-248.71079802,mp-974734,K1In1O3,"(2, 1, 0)",KInO3_mp-974734_DFqXdpotG4_GAN3uPFmjg,85829.0,H,1
69730,-204.4924177,mp-753801,Cs4Sr4O6,"(0, 1, 0)",Cs2Sr2O3_mp-753801_ofkLyYs1vE_VZYRQuyWUD,74021.0,H,1
2954,-469.47942057,mp-756205,Sc4Bi4O12,"(0, 0, 1)",ScBiO3_mp-756205_3hojAuXquc_tleSDNFrp8,23643.0,H,1
31443,-398.93364095,mp-975106,Rb2Bi2O5,"(2, 1, 1)",Rb2Bi2O5_mp-975106_v5ZWjuqNcr_KLvz8WaMqi,23277.0,H,1
13514,-435.4132913,mp-31488,Li24Nb8O32,"(1, 1, 0)",Li3NbO4_mp-31488_hFqvUrwYhg_NkFGxFhR5o,9207.0,H,1
74187,-1153.01067435,mp-757340,Al19Cr1O30,"(0, 0, 1)",Al19CrO30_mp-757340_00XjVl9VIQ_hmnGrCtPPX,,H,1
36368,-244.58512754,mp-756361,Zr4Se4O4,"(1, 1, 0)",ZrSeO_mp-756361_jDUW7dumr9_MM9Hv9aaDF,26189.0,H,1
23449,-574.60037903,mp-754757,Sb4Rh4O16,"(1, 1, 0)",SbRhO4_mp-754757_yT6LXu3Sn8_LhG0dFSIQu,3325.0,H,1
41059,-582.42306125,TiRuO4-rutile,Ti1Ru1O4,"(1, 0, 1)",509358681_TiRuO4_TiRuO4-rutile_zvMDUlI5bs_lXxm8TDZjZ,43715.0,H,1
35303,-205.37692796,mp-7534,K4Cd4O6,"(0, 1, 1)",K2Cd2O3_mp-7534_hOme7mkdOT_4ernWvfgpw,18781.0,H,1
18998,-406.74183569,mp-30120,K6Bi2O8,"(1, 2, -1)",K3BiO4_mp-30120_NhIOkejSXJ_5wnYKTW2Nb,39319.0,H,1
75911,-684.22272825,mp-1105160,Sr4Ir4O12,"(2, 1, 0)",SrIrO3_mp-1105160_2W7aCJkuTa_wDKNhJJkWU,68649.0,H,1
13200,-798.93776568,mp-7048,Al8O12,"(2, 1, -2)",Al2O3_mp-7048_stJBc0ZSUl_8emcqBiv7L,24284.0,H,1
30709,-916.35352594,mp-753815,Ca8Y16O32,"(1, 0, 0)",CaY2O4_mp-753815_XR0gK5asvi_kFtjO5Ruog,79757.0,H,1
82480,-526.02977494,mp-505365,Mg3Nb6O11,"(0, 0, 1)",1001022_Mg3Nb6O11_mp-505365_vdSxe76NWU_Ou030bHicG,82318.0,H,1
6518,-163.9814342,mp-975208,Rb1Ru1O3,"(2, 1, 0)",RbRuO3_mp-975208_Cd6NssmiII_duQN8eTpsr,24157.0,H,1
27654,-842.8368535,mp-753467,Ta4Cr4O16,"(1, 0, 0)",TaCrO4_mp-753467_psnGTCDlEl_KQnuuZgDlv,27478.0,H,1
84379,-285.13141237,mp-22467,Sn4Pb8O16,"(1, 0, 0)",Sn-PbO2-2_mp-22467_tHR7RbJ6Bg_mqQTkkqCPU,85862.0,H,1
31039,-490.54436465,mp-1040467,Rb1Os1O3,"(2, 1, 1)",RbOsO3_mp-1040467_f8mUFltPy6_wvTsSYlAxu,1283.0,H,1
20495,-560.99377974,MnPdO4-rutile,Mn1Pd1O4,"(2, 1, 0)",MnPdO4_MnPdO4-rutile_6Oh1lZOrLK_JtaMb6ml7Q,12564.0,H,1
16584,-262.42553535,mp-1178276,Ga3Pt3O6,"(1, 0, 1)",GaPtO2_mp-1178276_h3mdC1gU2x_GeveR906gL,1115.0,H,1
4356,-375.22362992,mp-782664,Ti6Mn2O16,"(1, 0, 0)",Ti3MnO8_mp-782664_VcIZzAMI0H_aVui7r2fax,28743.0,H,1
70877,-1264.90263483,mp-216,Sc32O48,"(1, 0, 0)",Sc2O3_mp-216_QU4akegVoV_wiOE29Q0mI,79792.0,H,1
8669,-455.7617159,mp-1096845,Ba4Ag4O8,"(0, 2, 1)",BaAgO2_mp-1096845_FIWU0HZg0l_mmSeI8WNky,35316.0,H,1
69528,-565.75835032,mp-675025,Sb2Rh2O8,"(1, 2, 2)",SbRhO4_mp-675025_3EQ0tghmXE_89CqmHvkOJ,78400.0,H,1
70664,-465.11310634,mp-752539,Cs4Ba4O6,"(2, 1, -1)",Cs2Ba2O3_mp-752539_tcVvFId422_eoDWOlwvGM,73140.0,H,1
43352,-640.87059067,mp-1099259,Li1Mg3O4,"(3, 2, 0)",235508583253254_LiMg3O4_mp-1099259_L2dDFm9tIU_8MXbUoHDsY,45638.0,H,1
24308,-782.83858917,mp-776084,Ba12Si12O36,"(0, 1, 0)",BaSiO3_mp-776084_MSoPdy82tW_zFKVmkYXQx,2263.0,H,1
9254,-351.11880582,mp-770632,Li6Cr2O8,"(0, 1, 1)",Li3CrO4_mp-770632_nSMFyqKpmU_5aPx8QoiLl,33628.0,H,1
70467,-661.53580284,mp-37399,Li21Nb3O18,"(1, 1, 0)",Li7NbO6_mp-37399_pUrfZdCPGT_R1fkyvjquf,74741.0,H,1
