y_relaxed,bulk_symbols,composition,structure,mp_material_id,mp_volume,mp_density,mp_energy_per_atom,mp_formation_energy_per_atom,mp_band_gap,mp_efermi,mp_spacegroup_number,composition_oxid,MagpieData mean NUnfilled,MagpieData range NUnfilled,MagpieData std_dev NUnfilled,MagpieData mean ElectronAffinity,MagpieData range ElectronAffinity,MagpieData std_dev ElectronAffinity,MagpieData mean Electronegativity,MagpieData range Electronegativity,MagpieData std_dev Electronegativity,DemlData mean heat_fusion,DemlData std_dev heat_fusion,DemlData mean boiling_point,DemlData std_dev boiling_point,DemlData mean GGAU_Etot,DemlData std_dev GGAU_Etot,DemlData mean FERE correction,DemlData std_dev FERE correction,PymatgenData mean row,PymatgenData std_dev row,PymatgenData mean block,PymatgenData std_dev block,transition metal fraction,band center,density,vpa,packing fraction,en_mean,en_max,en_min,en_range,en_std,en_weighted_mean,en_diff_mean,en_diff_max,en_diff_min,en_diff_weighted_mean,en_diff_std,n_atoms
-390.13612258,Y12Nb4O28,Y12 Nb4 O28,"Full Formula (Y6 Nb2 O14)
Reduced Formula: Y3NbO7
abc   :   8.212883   8.212883   5.366853
angles:  89.971496  89.971496 124.434662
pbc   :       True       True       True
Sites (22)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Y     0.995949  0.995949  0.997824        -0
  1  Y     0.495814  0.495814  0.996481        -0
  2  Y     0.378925  0.117336  0.527452        -0
  3  Y     0.117336  0.378925  0.527452        -0
  4  Y     0.87732   0.619519  0.478578        -0
  5  Y     0.619519  0.87732   0.478578        -0
  6  Nb    0.28168   0.78287   0.005277        -0
  7  Nb    0.78287   0.28168   0.005277        -0
  8  O     0.245753  0.245753  0.758414         0
  9  O     0.157473  0.90077   0.237093         0
 10  O     0.745744  0.745744  0.240699         0
 11  O     0.001745  0.483153  0.792506         0
 12  O     0.600327  0.335158  0.229858         0
 13  O     0.653891  0.40142   0.75399          0
 14  O     0.90077   0.157473  0.237093         0
 15  O     0.502259  0.982542  0.225077         0
 16  O     0.483153  0.001745  0.792506         0
 17  O     0.098752  0.838693  0.7607           0
 18  O     0.40142   0.653891  0.75399          0
 19  O     0.335158  0.600327  0.229858         0
 20  O     0.982542  0.502259  0.225077         0
 21  O     0.838693  0.098752  0.7607           0",mp-676261,298.56875882469535,5.245980787321197,-9.32529652409091,-3.483086835454544,2.2167,2.59480032,8,Y3+3 Nb5+1 O2-7,4.363636363636363,7.0,4.428645755285294,105.62727272727274,111.4,68.5428968579343,2.667272727272727,2.2199999999999998,1.434757482035924,5686.727272727273,11556.391857937042,1497.7636363636366,2651.4813933638757,-5.31,0.8207038678534891,0.36048949234064087,0.2669924209125874,3.090909090909091,2.0160645150967413,2.3636363636363638,0.6720215050322471,0.09090909090909091,5.641168756470799,5.245980794650548,13.571307219304334,0.6188897667280306,2.0866666666666664,3.44,1.22,2.2199999999999998,0.9694442852594584,2.667272727272727,2.03,2.2199999999999998,1.8399999999999999,2.125,0.18999999999999995,22
-641.55289937,Zn6Sn6O18,Zn6 Sn6 O18,"Full Formula (Zn2 Sn2 O6)
Reduced Formula: ZnSnO3
abc   :   5.659122   5.659122   5.659122
angles:  56.428095  56.428095  56.428092
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Zn    0.715928  0.715928  0.715928         0
  1  Zn    0.215928  0.215928  0.215928         0
  2  Sn    0.998156  0.998156  0.998156         0
  3  Sn    0.498156  0.498156  0.498156         0
  4  O     0.787192  0.107231  0.392894        -0
  5  O     0.107231  0.392894  0.787192        -0
  6  O     0.392894  0.787192  0.107231        -0
  7  O     0.287192  0.892894  0.607231        -0
  8  O     0.607231  0.287192  0.892894        -0
  9  O     0.892894  0.607231  0.287192        -0",mp-13334,117.57007878380284,6.556764826849906,-5.9620648890000005,-1.939425192999999,1.080999999999999,4.17601123,161,Zn2+1 Sn4+1 O2-3,2.0,4.0,1.6903085094570331,106.06,141.0,72.97913596168625,2.786,1.79,1.0783452932287374,3003.2,4554.209230402761,865.12,1456.5455767475514,-4.042,1.9258838416240402,0.2601012129750909,0.11637260738871429,3.0,1.6903085094570331,2.2,0.5345224838248488,0.0,6.1097573409153085,6.556764836010606,11.757007878380278,0.43872355207476227,2.35,3.44,1.65,1.79,0.7810676453846149,2.786,1.635,1.79,1.48,1.6349999999999998,0.15500000000000003,10
-768.65232731,Mn12V8O32,Mn12 V8 O32,"Full Formula (Mn6 V4 O16)
Reduced Formula: Mn3V2O8
abc   :   6.153875   6.620512   8.409206
angles:  89.999719  90.000010 117.682999
pbc   :       True       True       True
Sites (26)
  #  SP            a          b         c    magmom
---  ----  ---------  ---------  --------  --------
  0  Mn     0.11173    0.724176  0.249991     4.389
  1  Mn     0.388273   0.275824  0.749986     4.389
  2  Mn     0.611724   0.724176  0.250015     4.389
  3  Mn     0.888274   0.275825  0.750009     4.389
  4  Mn     0.499997   5e-06     0.5          4.4
  5  Mn    -5e-06     -0         0            4.4
  6  V      0.879626   0.759157  0.618266     0.511
  7  V      0.120374   0.240845  0.381736     0.511
  8  V      0.620367   0.240835  0.118269     0.51
  9  V      0.379631   0.759162  0.881732     0.511
 10  O      0.111857   0.765802  0.499235     0.013
 11  O      0.345968   0.234238  0.500814     0.013
 12  O      0.388151   0.234194  0.999239     0.013
 13  O      0.154045   0.765764  0.000807     0.013
 14  O      0.888137   0.234199  0.50077      0.013
 15  O      0.654041   0.765763  0.499191     0.013
 16  O      0.611852   0.765804  0.000763     0.013
 17  O      0.845952   0.234236  0.999196     0.013
 18  O      0.500196   0.00034   0.74878      0.04
 19  O      0.499811  -0.000333  0.251213     0.04
 20  O      0.253305   0.506233  0.774376     0.013
 21  O      0.746695   0.493765  0.225619     0.013
 22  O      0.246704   0.493779  0.27437      0.013
 23  O     -0.0002    -0.00035   0.248777     0.04
 24  O      0.000198   0.000342  0.751216     0.04
 25  O      0.753303   0.506228  0.725626     0.013",mp-17899,303.38857642765294,4.320545284020368,-8.837571938461538,-2.280837626445622,1.8537999999999992,2.15501215,64,Mn2+3 V5+2 O2-8,3.4615384615384617,5.0,2.637521893583148,94.55384615384615,141.0,82.30779454874404,2.7253846153846153,1.89,1.2255717388045964,6690.461538461538,11772.989055645461,1160.2769230769231,1916.4285261006144,-5.597692307692308,1.1202484196548235,0.06587087273026396,0.3314513923408607,2.769230769230769,1.318760946791574,2.3846153846153846,0.659380473395787,0.38461538461538464,5.724662173104493,4.32054529005676,11.668791401063574,0.4109076259483954,2.2066666666666666,3.44,1.55,1.89,0.8727097010015543,2.7253846153846153,1.85,1.89,1.81,1.8579999999999999,0.039999999999999925,26
-98.91932183,Ba3Hg3O6,Ba3 Hg3 O6,"Full Formula (Ba1 Hg1 O2)
Reduced Formula: BaHgO2
abc   :   6.932252   6.932253   6.932253
angles:  34.922543  34.922546  34.922541
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ba    0.5       0.5       0.5             -0
  1  Hg    0         0         0               -0
  2  O     0.898389  0.898389  0.898389         0
  3  O     0.101611  0.101611  0.101611         0",mp-3915,97.46807538236183,6.302162373093815,-4.99208084,-1.9609385931250012,2.2727,-0.14778873,166,Ba2+1 Hg2+1 O2-2,1.0,2.0,1.2649110640673518,73.9875,141.0,84.99412185557304,2.4425000000000003,2.55,1.3558871634468703,2683.5,4026.809108959599,738.32,1063.0153723817918,-3.0500000000000003,2.5611872247065426,0.2904712729846342,0.18193467345909936,4.0,2.5298221281347035,2.0,0.8944271909999159,0.0,5.309560339503793,6.302162381898797,24.367018845590458,0.590721545852284,2.11,3.44,0.89,2.55,1.0439348638684312,2.4425000000000003,1.9949999999999999,2.55,1.44,1.9949999999999999,0.5549999999999999,4
-687.2589003,Fe16Bi8O36,Fe16 Bi8 O36,"Full Formula (Fe8 Bi4 O18)
Reduced Formula: Fe4Bi2O9
abc   :   6.045836   8.015235   8.458261
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (30)
  #  SP           a          b         c    magmom
---  ----  --------  ---------  --------  --------
  0  Fe    0.256152  -0         0.5          4.179
  1  Fe    0.743848   0.5       0            4.179
  2  Fe    0.743848  -0         0.5          4.179
  3  Fe    0.256152   0.5       0            4.179
  4  Fe    0.5        0.853689  0.16827      4.097
  5  Fe    0.5        0.146311  0.83173      4.097
  6  Fe    0.5        0.353689  0.33173      4.097
  7  Fe    0.5        0.646311  0.66827      4.097
  8  Bi    0          0.675701  0.326327     0.055
  9  Bi    0          0.324299  0.673673     0.055
 10  Bi    0          0.175701  0.173673     0.055
 11  Bi    0          0.824299  0.826327     0.055
 12  O     0.5        0.5       0.5          0.412
 13  O     0.5       -0         0            0.412
 14  O     0.239195   0.868696  0.294117     0.229
 15  O     0.239195   0.131304  0.705883     0.229
 16  O     0.760805   0.368696  0.205883     0.229
 17  O     0.760805   0.631304  0.794117     0.229
 18  O     0.760805   0.131304  0.705883     0.229
 19  O     0.760805   0.868696  0.294117     0.229
 20  O     0.239195   0.631304  0.794117     0.229
 21  O     0.239195   0.368696  0.205883     0.229
 22  O     0.5        0.630933  0.097735     0.423
 23  O     0.5        0.369067  0.902265     0.423
 24  O     0.5        0.130933  0.402265     0.423
 25  O     0.5        0.869067  0.597735     0.423
 26  O     0          0.652317  0.067993     0.216
 27  O     0          0.347683  0.932007     0.216
 28  O     0          0.152317  0.432007     0.216
 29  O     0          0.847683  0.567993     0.216",mp-504615,409.87716106509606,6.3632728825152824,-7.419762320333334,-1.673642153333334,1.2366,2.69828597,55,Fe3+4 Bi3+2 O2-9,2.6666666666666665,2.0,1.1708833169600992,100.94666666666667,125.3,72.70388240066023,2.8213333333333335,1.6099999999999999,1.0235122956539597,5266.533333333334,8403.469586829846,1134.7866666666666,1800.3384989961587,-5.1353333333333335,0.8151815550795636,0.054057471883474054,0.29848140933407924,3.066666666666667,1.9344083032987032,2.2666666666666666,0.5956833971812706,0.26666666666666666,5.886370228422277,6.363272891405644,13.662572035503201,0.43151337622056674,2.43,3.44,1.83,1.6099999999999999,0.7183778021811827,2.8213333333333335,1.515,1.6099999999999999,1.42,1.5466666666666666,0.09499999999999997,30
-295.37064985,Cu2Ag1O4,Cu2 Ag1 O4,"Full Formula (Cu2 Ag1 O4)
Reduced Formula: Cu2AgO4
abc   :   3.617063   4.612546   5.246515
angles:  82.259736  86.683455  82.571125
pbc   :       True       True       True
Sites (7)
  #  SP           a          b         c    magmom
---  ----  --------  ---------  --------  --------
  0  Cu    0          0.5       0.5          0.011
  1  Cu    0.5       -0         0.5          0.003
  2  Ag    0         -0         0            0.006
  3  O     0.306668   0.250947  0.728471     0.004
  4  O     0.829314   0.778245  0.71855      0.002
  5  O     0.693332   0.749053  0.271529     0.004
  6  O     0.170686   0.221755  0.28145      0.002",mp-1225882,85.93374571158175,5.776905243150395,-5.135754768571429,-0.7310126202380951,0.0,1.70807684,2,Cu2+1 Cu3+1 Ag3+1 O2-4,1.5714285714285714,1.0,0.6546536707079772,132.34285714285713,22.599999999999994,13.546744469217897,2.7842857142857143,1.54,1.001694992072366,5484.0,8071.358993378996,1313.685714285714,1894.8204445653569,-3.532857142857143,2.2901278816445414,0.13111844428403377,0.16698868302973865,3.0,1.5811388300841898,2.4285714285714284,0.6546536707079772,0.42857142857142855,6.023151600468104,5.77690525122152,12.276249387368821,0.48163138326187255,2.4233333333333333,3.44,1.9,1.54,0.7189962138673301,2.7842857142857143,1.525,1.54,1.51,1.53,0.015000000000000013,7
-503.80264106,Ca4Cu2O6,Ca4 Cu2 O6,"Full Formula (Ca2 Cu1 O3)
Reduced Formula: Ca2CuO3
abc   :   3.255002   3.788152   6.561479
angles: 106.778108 104.361475  90.000003
pbc   :       True       True       True
Sites (6)
  #  SP           a          b          c    magmom
---  ----  --------  ---------  ---------  --------
  0  Ca    0.350833   0.850833   0.701663     0
  1  Ca    0.649167   0.149167   0.298337     0
  2  Cu    0          0.5       -0            0.167
  3  O     0         -0         -0            0.04
  4  O     0.840025   0.340025   0.680051     0.025
  5  O     0.159975   0.659975   0.319949     0.025",mp-5869,74.81717525868144,4.254713841767185,-6.354290738333333,-2.528575830833333,0.0,4.29986781,71,Ca2+2 Cu2+1 O2-3,1.1666666666666667,2.0,1.1481209945740989,91.02333333333333,138.63,80.8387461105581,2.37,2.44,1.4215292661586163,5141.0,6585.9719928731165,1164.1000000000001,1505.2393279958685,-3.4766666666666666,1.9363320526660242,0.22123655795034947,0.09980430039226047,3.0,1.2792042981336627,1.8333333333333333,0.8790490729915326,0.16666666666666666,5.122814865126341,4.254713847711601,12.46952920978024,0.8270611592523507,2.1133333333333333,3.44,1.0,2.44,1.0074831126238406,2.37,1.99,2.44,1.54,2.14,0.44999999999999996,6
-131.69297672,Sr4Cu4O8,Sr4 Cu4 O8,"Full Formula (Sr1 Cu1 O2)
Reduced Formula: SrCuO2
abc   :   3.445826   3.911703   3.911703
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (4)
  #  SP      a     b     c    magmom
---  ----  ---  ----  ----  --------
  0  Sr    0.5   0.5   0.5     0
  1  Cu    0    -0    -0      -0.001
  2  O     0     0.5  -0      -0
  3  O     0     0     0.5    -0",mp-37514,52.72603186622967,5.7685415583261666,-5.999577614999999,-2.077688422499998,0.0,2.93997034,123,Sr2+1 Cu2+1 O2-2,1.25,2.0,1.0488088481701516,101.3575,135.97,71.30915698562143,2.4325,2.49,1.3433502893884381,5386.0,6918.745088525809,1258.85,1631.745542662826,-3.4225000000000003,1.9889167906174456,0.2574908570900408,0.2064870457615221,3.25,1.6431676725154984,2.0,0.8944271909999159,0.25,5.20051569712223,5.768541566385609,13.181507966557412,0.8653386589496591,2.0966666666666662,3.44,0.95,2.49,1.0260062811157098,2.4325,2.015,2.49,1.54,2.015,0.4750000000000001,4
-134.25756496,K8Cu8O8,K8 Cu8 O8,"Full Formula (K4 Cu4 O4)
Reduced Formula: KCuO
abc   :   5.484766   7.091235   7.091236
angles:  81.398635  67.248919  67.248911
pbc   :       True       True       True
Sites (12)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  K     0.250016  0.189685  0.810315        -0
  1  K     0.250016  0.810315  0.189685        -0
  2  K     0.939667  0.810315  0.810315        -0
  3  K     0.560298  0.189685  0.189685        -0
  4  Cu    0.889508  0.5       0.220983         0
  5  Cu    0.610492  0.779017  0.5              0
  6  Cu    0.610492  0.5       0.779017         0
  7  Cu    0.889508  0.220983  0.5              0
  8  O     0.47109   0.778869  0.778869         0
  9  O     0.750042  0.221131  0.778869         0
 10  O     0.750042  0.778869  0.221131         0
 11  O     0.028827  0.221131  0.221131         0",mp-7911,234.5558145823458,3.359754678548887,-4.610652090833333,-1.217806291583332,1.029399999999999,1.520070609999999,139,K+1 Cu+1 O2-1,1.3333333333333333,1.0,0.5773502691896257,102.60000000000001,92.6,48.27960231816331,2.0533333333333332,2.62,1.3167130793507495,5217.333333333333,6907.477204691546,1440.7333333333333,1594.6821668700422,-2.6999999999999997,2.0392890918160673,0.18747577338378196,0.11485832486946751,3.3333333333333335,1.1547005383792515,2.0,1.0,0.3333333333333333,4.339761475303884,3.359754683242923,19.546317881862148,0.9518077662543954,2.0533333333333332,3.44,0.82,2.62,1.0750917273527048,2.0533333333333332,2.08,2.62,1.54,2.08,0.54,12
-403.48420208,V8Ag8O24,V8 Ag8 O24,"Full Formula (V4 Ag4 O12)
Reduced Formula: VAgO3
abc   :   9.169971   9.169971   8.007549
angles:  75.756375  75.756375  22.451481
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  V     0.3211    0.3211    0.562658        -0
  1  V     0.873266  0.873266  0.22739         -0
  2  V     0.679851  0.679851  0.434269         0
  3  V     0.13105   0.13105   0.769706         0
  4  Ag    0.253021  0.253021  0.041308         0
  5  Ag    0.000291  0.000291  0.501874         0
  6  Ag    0.452746  0.452746  0.864773        -0
  7  Ag    0.550274  0.550274  0.130986         0
  8  O     0.651844  0.651844  0.705773        -0
  9  O     0.740503  0.740503  0.2328          -0
 10  O     0.408687  0.408687  0.598632         0
 11  O     0.122183  0.122183  0.985619        -0
 12  O     0.3507    0.3507    0.286705         0
 13  O     0.880879  0.880879  0.011898         0
 14  O     0.81156   0.81156   0.493871        -0
 15  O     0.259823  0.259823  0.759045         0
 16  O     0.191495  0.191495  0.496668         0
 17  O     0.966664  0.966664  0.238597        -0
 18  O     0.037135  0.037135  0.760402        -0
 19  O     0.592137  0.592137  0.399727         0",mp-559736,248.92808517080482,5.51826198310841,-7.1091017825,-1.754956429833332,1.628299999999999,1.5719148600000001,8,V5+1 Ag+1 O2-3,2.8,6.0,2.8535691936340255,119.84,90.4,46.94446567107626,2.776,1.81,1.0940945375710718,6953.2,12040.747793578745,1277.1200000000001,2012.537102408656,-4.33,2.4713212197989503,0.02420356522151168,0.3653478777461824,3.0,1.6903085094570331,2.4,0.6546536707079771,0.4,5.8612972255538835,5.518261990818178,12.446404258540232,0.4849210230481029,2.3333333333333335,3.44,1.63,1.81,0.7920577981154883,2.776,1.6600000000000001,1.81,1.51,1.6600000000000001,0.15000000000000002,20
-390.2886187,Mn10Sn2O16,Mn10 Sn2 O16,"Full Formula (Mn10 Sn2 O16)
Reduced Formula: Mn5SnO8
abc   :   6.153416  10.625145   6.334578
angles:  88.862693  61.422583  74.021245
pbc   :       True       True       True
Sites (28)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mn    0.238193  0.628516  0.872053    -4.537
  1  Mn    0.621104  0.808913  0.436723    -4.592
  2  Mn    0.136682  0.807872  0.429379    -3.921
  3  Mn    0.618714  0.813793  0.951838    -3.972
  4  Mn    0.623329  0.070409  0.685974    -4.564
  5  Mn    0.239413  0.128533  0.372205     4.537
  6  Mn    0.621833  0.308939  0.936715     4.592
  7  Mn    0.137886  0.307793  0.929217     3.919
  8  Mn    0.619346  0.313742  0.451556     3.972
  9  Mn    0.622524  0.57032   0.185901     4.564
 10  Sn    0.016551  0.991337  0.005239    -0.04
 11  Sn    0.016377  0.491197  0.50524      0.04
 12  O     0.40844   0.426161  0.308805     0.004
 13  O     0.408522  0.926277  0.808643    -0.003
 14  O     0.851961  0.433929  0.32889      0.018
 15  O     0.851488  0.933932  0.829614    -0.018
 16  O     0.898944  0.191131  0.041474     0.001
 17  O     0.897683  0.69112   0.542175    -0
 18  O     0.886952  0.42915   0.835819     0.002
 19  O     0.88557   0.929312  0.335927    -0.002
 20  O     0.396169  0.699487  0.050367     0.008
 21  O     0.396617  0.199474  0.550913    -0.008
 22  O     0.838708  0.705229  0.066521     0.021
 23  O     0.839712  0.205253  0.565854    -0.021
 24  O     0.358946  0.195046  0.036291    -0.021
 25  O     0.358211  0.694934  0.535988     0.022
 26  O     0.355562  0.424078  0.825027     0.028
 27  O     0.354563  0.924123  0.325653    -0.027",mp-1297694,346.5708039136258,4.9963670487072465,-8.371796043571429,-1.9858434467610842,0.40040000000000003,4.13225769,5,Mn2+4 Mn4+1 Sn4+1 O2-8,3.2142857142857144,3.0,1.9352733705778944,88.23571428571428,141.0,90.1723700517776,2.6592857142857147,1.89,1.233371281075221,5341.142857142857,8296.890547350675,1090.4714285714285,1580.810130615503,-5.6242857142857146,1.4079933533290798,0.13482978111567565,0.16446893136230156,2.9285714285714284,1.4952755788160834,2.357142857142857,0.6515583641446041,0.35714285714285715,5.6199591024636675,4.996367055687854,12.377528711200922,0.44711487953795837,2.3166666666666664,3.44,1.55,1.89,0.8117607748318192,2.6592857142857147,1.685,1.89,1.48,1.8216666666666665,0.20499999999999996,28
-119.63564385,Cd1Ir1O3,Cd1 Ir1 O3,"Full Formula (Cd6 Ir6 O18)
Reduced Formula: CdIrO3
abc   :   5.462063   5.462063  15.028055
angles:  90.000000  90.000000 120.000006
pbc   :       True       True       True
Sites (30)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Cd    0         0         0.369456     0.003
  1  Cd    0         0         0.630544     0.003
  2  Cd    0.666667  0.333333  0.702789     0.005
  3  Cd    0.666667  0.333333  0.963877     0.005
  4  Cd    0.333333  0.666667  0.036123     0.005
  5  Cd    0.333333  0.666667  0.297211     0.005
  6  Ir    0         0         0.161163     0.325
  7  Ir    0         0         0.838837     0.325
  8  Ir    0.666667  0.333333  0.494496     0.217
  9  Ir    0.666667  0.333333  0.17217      0.329
 10  Ir    0.333333  0.666667  0.82783      0.329
 11  Ir    0.333333  0.666667  0.505504     0.217
 12  O     0.347335  0.051036  0.093931     0.054
 13  O     0.652665  0.948964  0.906069     0.054
 14  O     0.948964  0.296298  0.093931     0.053
 15  O     0.051036  0.703702  0.906069     0.053
 16  O     0.703702  0.652665  0.093931     0.054
 17  O     0.296298  0.347335  0.906069     0.054
 18  O     0.014002  0.384369  0.427264     0.037
 19  O     0.319332  0.282297  0.239402     0.053
 20  O     0.615631  0.629631  0.427264     0.034
 21  O     0.717703  0.037035  0.239402     0.053
 22  O     0.370369  0.985998  0.427264     0.038
 23  O     0.962965  0.680668  0.239402     0.054
 24  O     0.680668  0.717703  0.760598     0.053
 25  O     0.985998  0.615631  0.572736     0.037
 26  O     0.282297  0.962965  0.760598     0.053
 27  O     0.384369  0.370369  0.572736     0.034
 28  O     0.037035  0.319332  0.760598     0.054
 29  O     0.629631  0.014002  0.572736     0.038",mp-2647004,388.28158042161505,9.048323853594393,-6.115731398666667,-1.1872659216666661,0.0,3.64466633,148,Cd2+1 Ir4+1 O2-3,1.8,3.0,1.3093073414159542,114.8,151.0,76.87838262012095,2.842,1.75,1.0021548212298763,6593.2,13342.820712706462,1202.3200000000002,2388.778992348542,-4.33,2.3204679331056113,0.16908452111844977,0.25079337397634816,3.4,2.32992949004287,2.4,0.6546536707079771,0.2,6.346996489131861,9.048323866236137,12.942719347387168,0.44223877700677033,2.4433333333333334,3.44,1.69,1.75,0.7348620429864521,2.842,1.4949999999999999,1.75,1.2399999999999998,1.4949999999999999,0.2550000000000001,30
-795.20511264,Cr16Si8O32,Cr16 Si8 O32,"Full Formula (Cr4 Si2 O8)
Reduced Formula: Cr2SiO4
abc   :   5.654506   5.686535   6.283147
angles:  77.075045 116.742665 119.819646
pbc   :       True       True       True
Sites (14)
  #  SP           a          b         c    magmom
---  ----  --------  ---------  --------  --------
  0  Cr    0.529767   0.059377  0.750047     3.663
  1  Cr    0.779649   0.559119  0.250045     3.662
  2  Cr    0.220354   0.440878  0.749965     3.662
  3  Cr    0.47023   -0.059379  0.249948     3.663
  4  Si    0.874932   0.750037  0.749985     0.016
  5  Si    0.125065   0.249961  0.250014     0.016
  6  O     0.222394   0.955883  0.903065     0.02
  7  O     0.863488   0.54412   0.596945     0.02
  8  O     0.733241   0.955732  0.596841     0.02
  9  O     0.680557   0.544161  0.90309      0.02
 10  O     0.777609   0.044118  0.096932     0.02
 11  O     0.136511   0.45588   0.403057     0.02
 12  O     0.319445   0.455844  0.09691      0.02
 13  O     0.266759   0.044269  0.403156     0.02",mp-18800,156.53296801198508,4.160027114804158,-8.867631577142857,-2.507166292857142,1.9961000000000002,4.15426158,70,Cr2+2 Si4+1 O2-4,3.4285714285714284,4.0,2.32992949004287,118.02857142857144,76.7,45.0742007297808,2.7114285714285713,1.78,1.1172159274605016,13155.42857142857,23180.164094082065,1345.9714285714285,1920.4993852046473,-5.708571428571429,1.3370196066518352,0.2117708338929322,0.1494395451854894,2.7142857142857144,1.164964745021435,2.2857142857142856,0.5976143046671968,0.2857142857142857,5.769898349753479,4.160027120616284,11.180926286570363,0.4111910168458538,2.3333333333333335,3.44,1.66,1.78,0.7886415887813396,2.7114285714285713,1.01,1.78,0.24,1.472,0.77,14
-232.09473866,K8O8,K8 O8,"Full Formula (K4 O4)
Reduced Formula: K2O2
abc   :   4.829322   4.829322   6.450414
angles:  90.000000  90.000000  92.313662
pbc   :       True       True       True
Sites (8)
  #  SP           a         b        c    magmom
---  ----  --------  --------  -------  --------
  0  K     0.909195  0.590805  0.75            0
  1  K     0.590805  0.909195  0.25            0
  2  K     0.090805  0.409195  0.25            0
  3  K     0.409195  0.090805  0.75            0
  4  O     0.587935  0.412065  0.43078        -0
  5  O     0.912065  0.087935  0.93078        -0
  6  O     0.412065  0.587935  0.56922        -0
  7  O     0.087935  0.912065  0.06922        -0",mp-2672,150.3161849315957,2.434651554559929,-4.3246242175,-1.284958853625,2.3575,0.88468063,64,K0+8 O0+8,1.5,1.0,0.7071067811865476,94.7,92.6,65.4780879378743,2.13,2.62,1.8526197667087545,1276.0,1490.5810947412422,561.1,665.9531665214904,-3.035,2.764787514439401,0.2525039862246252,0.03182544252632169,3.0,1.4142135623730951,1.5,0.7071067811865476,0.0,4.272683253895573,2.434651557961469,18.789523116449466,1.2109678490179407,2.13,3.44,0.82,2.62,1.31,2.13,2.62,2.62,2.62,2.62,0.0,8
-319.12588075,Rb4Bi4O8,Rb4 Bi4 O8,"Full Formula (Rb2 Bi2 O4)
Reduced Formula: RbBiO2
abc   :   5.837757   5.837757   5.988954
angles: 112.530939 112.530944  92.319338
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Rb    0.367035  0.632965  0.75             0
  1  Rb    0.632965  0.367035  0.25             0
  2  Bi    0.098499  0.901501  0.25             0
  3  Bi    0.901501  0.098499  0.75             0
  4  O     0.121429  0.243895  0.212651        -0
  5  O     0.756105  0.878571  0.287349        -0
  6  O     0.243895  0.121429  0.712651        -0
  7  O     0.878571  0.756105  0.787349        -0",mp-29521,169.88436818058463,6.381728966353738,-5.385638182499999,-1.694015584375,2.1259,1.8580269500000002,15,Rb+1 Bi3+1 O2-2,2.0,2.0,0.8944271909999159,105.025,94.1,49.63082711380096,2.4299999999999997,2.62,1.385698379879258,3383.5,5582.55780086512,744.6,915.7828214156456,-3.75,2.0933609340006325,0.10491090574795844,0.3154604043773557,3.75,2.2583179581272432,1.75,0.5477225575051662,0.0,4.832932732816633,6.381728975269885,21.23554602257308,0.863274691032996,2.0933333333333333,3.44,0.82,2.62,1.0708667309966986,2.4299999999999997,2.02,2.62,1.42,2.02,0.6000000000000001,8
-457.05754489,Al6Bi6O18,Al6 Bi6 O18,"Full Formula (Al2 Bi2 O6)
Reduced Formula: AlBiO3
abc   :   5.459999   5.459999   5.459999
angles:  59.457104  59.457104  59.457101
pbc   :       True       True       True
Sites (10)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Al    0.72139   0.72139   0.72139         -0
  1  Al    0.22139   0.22139   0.22139         -0
  2  Bi    0.994415  0.994415  0.994415         0
  3  Bi    0.494415  0.494415  0.494415         0
  4  O     0.915619  0.450125  0.014949         0
  5  O     0.514949  0.950125  0.415619         0
  6  O     0.450125  0.014949  0.915619         0
  7  O     0.415619  0.514949  0.950125         0
  8  O     0.950125  0.415619  0.514949         0
  9  O     0.014949  0.915619  0.450125         0",mp-551918,113.6752137295987,8.296037245622959,-6.9964094160000005,-2.5005107850000012,2.977899999999999,6.43632044,161,Al3+1 Bi3+1 O2-3,2.8,3.0,1.5583874449479593,111.33999999999999,98.5,52.72472989838016,2.79,1.8299999999999998,1.0778285047790699,4453.2,6925.442244775007,979.92,1511.0338334115108,-4.554,0.7262722826677532,0.216939934268824,0.44223685816734043,3.0,2.0701966780270626,2.0,0.0,0.0,5.632444360845702,8.296037257213657,11.36752137295987,0.4935614489709231,2.356666666666667,3.44,1.61,1.8299999999999998,0.784106001904221,2.79,1.625,1.8299999999999998,1.42,1.625,0.20499999999999996,10
