y_relaxed,mp_volume,mp_formation_energy_per_atom,mp_band_gap,mp_efermi,MagpieData mean NUnfilled,MagpieData range NUnfilled,MagpieData std_dev NUnfilled,MagpieData mean ElectronAffinity,MagpieData range ElectronAffinity,MagpieData std_dev ElectronAffinity,MagpieData mean Electronegativity,MagpieData range Electronegativity,MagpieData std_dev Electronegativity,DemlData mean heat_fusion,DemlData std_dev heat_fusion,DemlData mean boiling_point,DemlData std_dev boiling_point,DemlData mean GGAU_Etot,DemlData std_dev GGAU_Etot,DemlData mean FERE correction,DemlData std_dev FERE correction,PymatgenData mean row,PymatgenData std_dev row,PymatgenData mean block,PymatgenData std_dev block,transition metal fraction,band center,density,vpa,packing fraction
-791.8361777,449.90207595569206,-2.795236929,0.0,6.35357894,3.8,7.0,3.625307868699863,111.97999999999999,111.4,57.739711513951,2.7,2.2199999999999998,1.2508282969982047,3813.2,6164.569872609582,1350.92,2086.520504846012,-4.884,0.6612542195382521,0.3075769498628314,0.2417634967907255,3.2,1.9639610121239315,2.2,0.5345224838248488,0.0,5.680321622454543,5.660660031695506,14.996735865189732,0.532294646300057
-530.96867821,46.607380747893124,-2.126880714999999,0.0,3.8653765,1.25,2.0,1.0488088481701516,100.6925,138.63,72.74684508623038,2.445,2.44,1.3213780685329994,5521.0,7006.123150501995,1284.35,1642.571324478788,-3.4850000000000003,1.9042163742600262,0.20185483692552408,0.10993721977495131,3.0,1.2649110640673518,2.0,0.8944271909999159,0.25,5.286603637183161,4.832002022480177,11.651845186973283,0.7840941918740038
-575.9411879,138.90137272237544,-1.662257669999998,2.1356,4.01941694,2.2857142857142856,2.0,0.9258200997725515,129.57142857142858,29.0,17.689787206989557,2.7985714285714285,1.53,0.9806484734967106,9584.0,15493.109307043567,1403.685714285714,2006.741766432058,-4.507142857142857,0.7824868780278137,0.17642697403308563,0.08686321962499333,2.857142857142857,1.3093073414159544,2.2857142857142856,0.5976143046671968,0.2857142857142857,6.017584006033831,6.0736252261819645,9.921526623026818,0.46669567579644544
-1197.55281324,417.5872340037799,-3.213950358181818,3.1648,1.84351362,1.8181818181818181,8.0,2.8901455285972344,81.98181818181818,141.0,86.3870624504823,2.3181818181818183,2.55,1.6458950720611851,5348.363636363636,9785.041494997533,1271.7454545454545,1986.8544234543203,-4.161818181818182,2.5343876160199517,0.385846113971826,0.2374403950638274,3.8181818181818183,2.6568446566202857,1.7272727272727273,0.8224783208299743,0.0,4.815315810838392,6.551650407709195,18.98123790926272,0.8982375866094131
-456.57435529,190.11767334204237,-1.695347640769231,0.103299999999999,4.16391062,3.076923076923077,6.0,2.796101181678127,110.95384615384616,141.0,59.195377583665504,2.9699999999999998,1.79,0.8592676585854429,11471.23076923077,21890.443680872588,1939.5076923076922,3614.101314170773,-6.164123076923077,3.564578244145633,0.08556615384615461,0.3539289048343921,3.3846153846153846,2.522624895547565,2.3846153846153846,0.6741998624632421,0.3076923076923077,6.1590978850015885,8.112077182532916,14.624436410926336,0.30911488627702205
-310.10281687,266.3218139325983,-1.409688999583333,0.0,2.13965625,2.5833333333333335,4.0,1.5991068935949395,116.47500000000001,77.3,50.03185699417636,2.9599999999999995,1.56,0.9887134497488571,7114.666666666667,15521.18823139149,1345.8,2715.5596310363517,-5.300491666666667,1.9293302720670422,0.10312867682657378,0.2657596446479503,2.8333333333333335,1.8361450300639575,2.3333333333333335,0.6761234037828133,0.3333333333333333,6.253767093365821,6.093358549526669,11.096742247191594,0.3639372048325053
-397.94585886,208.0327443556739,-3.005133088214286,2.1403,1.61815022,3.7142857142857144,9.0,4.511889056386788,89.02857142857144,141.0,80.30210813813403,2.6,2.2199999999999998,1.3220438721918422,3711.1428571428573,6499.099300232742,1172.6685714285716,2052.61990669764,-4.458571428571429,2.2689912799681338,0.34587738672899426,0.27048761447600267,3.4285714285714284,2.220038609702865,2.4285714285714284,0.6546536707079772,0.0,5.6313054201009525,7.062554733757455,14.859481739690992,0.6404215916397025
-598.54093575,160.3530148518342,-1.049898804285713,0.0,4.1978591,2.142857142857143,2.0,0.8451542547285167,128.82857142857142,31.299999999999997,18.92838005294091,2.8885714285714283,1.54,0.8564878449642054,8198.285714285714,12679.746797832473,1642.3999999999999,2391.6651019739365,-4.3500000000000005,1.3275541420220873,-0.012451513065996535,0.44172302511936046,3.142857142857143,1.7928429140015905,2.4285714285714284,0.6546536707079772,0.42857142857142855,5.960645545156614,6.904121355194678,11.453786775131013,0.43076332389698563
-738.59997501,93.3479630575114,-1.846986385000001,0.0,5.13139738,3.0,6.0,2.9664793948382653,112.75,90.4,46.86435745852065,2.6025,1.81,1.0662223032745095,9086.0,12022.096056844663,1765.1,2129.4468802954443,-4.495,1.869962566470249,0.016361689806402402,0.35344328124970004,3.0,1.2649110640673518,2.5,0.6324555320336759,0.5,5.5153371882703395,5.21160218700589,11.668495382188924,0.4803864173202474
-493.47539801,36.12744563392267,-2.206560153333333,2.7345,2.8285686,1.3333333333333333,2.0,1.4142135623730951,94.79,138.63,98.02621307589108,2.6266666666666665,2.44,1.7253405460951758,2994.6666666666665,5881.714205909702,645.8000000000001,1178.6055828817373,-3.97,2.1637467504308354,0.2500000000000003,0.042426406871192576,2.6666666666666665,1.4142135623730951,1.6666666666666667,0.7071067811865476,0.0,5.587749641722844,3.312892463406017,12.042481877974224,0.7262783565895026
-445.87825931,266.96455598549653,-0.9707674645833331,1.1465,0.9941278800000001,2.25,1.0,0.6210590034081188,119.25833333333333,77.3,47.378963083389046,2.9225,1.56,1.0497367016814945,5631.333333333333,10977.988033202753,1125.6333333333334,2100.2481284702667,-4.793333333333334,0.5363793966427656,0.13401401453750675,0.20575070483346414,2.6666666666666665,1.3522468075656264,2.3333333333333335,0.6761234037828133,0.3333333333333333,6.2540740734350795,4.52184620580203,11.123523166062355,0.3630609920884704
-644.64303203,449.7186249219648,-3.162139099615384,0.0,7.97904536,5.589743589743589,7.0,4.949747468305833,77.97435897435898,122.9,86.9034234078267,2.3733333333333335,2.08,1.4707821048680187,8313.28205128205,11156.730793561346,1635.2256410256412,2130.37131035883,-5.056666666666667,0.0919238815542511,0.36320911790140953,0.18367648763873115,3.0256410256410255,1.4142135623730951,2.5128205128205128,0.7071067811865476,0.0,4.992643955750328,4.44234639437391,11.531246792870892,0.8012487555725979
-351.52340249,34.49840025661019,-3.075623527499999,3.2748,1.66284593,1.0,2.0,1.4142135623730951,73.015,135.97,96.14530903793487,2.195,2.49,1.7606958851545034,4111.0,5499.876544068967,872.6,1106.4806912007095,-3.335,2.3405234457274724,0.3712720403290337,0.19978883541743772,3.5,2.1213203435596424,1.5,0.7071067811865476,0.0,4.654915531852944,4.987595387559458,17.249200128305095,0.9975853971933308
-507.99747885,105.73376293730534,-2.268996668999999,2.007799999999999,2.06965603,3.2,3.0,2.121320343559643,96.16,112.1,79.26667017101198,2.7880000000000003,1.63,1.1525840533340723,2369.2,3795.7492014093873,1044.92,1687.7224653360518,-4.206,1.3859292911256333,0.40200000000000014,0.3040559159102149,2.8,1.4142135623730951,2.0,0.0,0.0,5.317509695184603,5.887588007758966,10.573376293730535,0.3994916973692873
-329.64661965,88.02147690236615,-2.309915378999999,2.5603,4.76768901,2.8,3.0,1.5583874449479593,105.83999999999999,98.5,58.2372364925201,2.762,1.8299999999999998,1.1154883619806555,5513.2,8966.225930042774,1252.52,1910.0897854738212,-4.672000000000001,0.6471034362007801,0.26113027479459233,0.35205698284826975,2.6,1.0690449676496976,2.2,0.5345224838248488,0.2,5.674229752111868,5.052577300495447,8.802147690236614,0.4817361027705361
-760.83806491,283.59853794732845,-3.989558998636363,3.4628,5.87718823,4.363636363636363,7.0,4.319288135792749,95.10909090909091,141.0,84.3706554437027,2.647272727272727,2.2199999999999998,1.442315846130798,6850.363636363636,13399.037717313882,1600.1272727272728,2796.2666157306962,-5.6481818181818175,1.6220954811600945,0.3990332587776102,0.30830578739436826,3.272727272727273,2.3518609652783473,2.3636363636363638,0.6614378277661477,0.0,5.605705207845805,7.574199224105779,12.890842633969475,0.6092313635411474
-199.36788998,496.23797729143234,-1.255203589545454,1.291,2.119454,1.2727272727272727,2.0,0.8224783208299743,76.85454545454546,141.0,66.99836477372371,1.8518181818181816,2.62,1.6339099622396218,1848.0,2242.87601608502,651.5272727272727,566.7885475616624,-2.4209090909090913,2.5906568551578713,0.27087851908057164,0.04781180083030222,3.909090909090909,1.9250668437592438,1.5454545454545454,0.8744746321952063,0.0,3.7926004266466564,4.612581668368349,22.556271695065107,1.3920225204029373
-628.3027723,835.8253999391333,-3.169513764833335,2.1357,0.49773668,3.6,6.0,3.623594180176458,116.67999999999999,133.4,62.3959237799059,2.8819999999999997,1.9,1.2569424600299277,7385.4,16425.5478129809,1422.54,3051.5473538917067,-5.458,1.193383935450492,0.2369712464718467,0.11529452789209262,2.8,1.841549442134554,2.3,0.6756639246921763,0.3,6.088694967885219,4.120533589378355,13.930423332318888,0.31131568045811625
-478.62685579,712.3421241026122,-1.317815093330191,0.9701000000000001,1.0696916,2.25,3.0,1.1892374507581378,142.75,195.0,70.01091751597441,3.06,1.89,0.8501025148264683,2598.0,5572.1607606795715,494.1333333333334,956.4150300545708,-4.7775,1.323555277058186,0.13361851451240037,0.19611636128189885,2.6666666666666665,1.3522468075656264,2.0833333333333335,0.3964124835860459,0.08333333333333333,6.682020302767649,3.9145027165186415,14.84046091880442,0.21250546569371132
-807.53925224,458.2914794656356,-3.153788929999999,1.9796,2.75093829,4.0,7.0,4.189272013130682,108.56666666666666,111.4,67.29542332135225,2.8044444444444445,2.2199999999999998,1.3298345761785562,6681.333333333333,16116.826542467968,1407.9111111111113,2699.433230883846,-5.364222222222223,1.0523933675199593,0.27557304098637864,0.36117348385434866,3.0,2.0124611797498106,2.3333333333333335,0.6708203932499369,0.1111111111111111,5.820375984436323,5.358870441360475,12.730318874045432,0.5852761798695124
-657.291437,119.04414777961351,-2.671460970666666,2.9057,1.77877982,2.8,8.0,3.6253078686998625,86.11999999999999,141.0,89.8758826700149,2.7100000000000004,1.9,1.1964232409262916,5133.2,9594.997595473531,974.12,1796.3315045630397,-4.290000000000001,2.278219856441804,0.21864314797131737,0.12678410247690397,3.0,1.6903085094570331,2.4,0.6546536707079771,0.2,5.816523977190286,5.810462314644299,11.904414777961351,0.5007706477712099
-805.40048894,266.4922950997104,-2.673982990388886,0.0,1.98714392,3.1666666666666665,5.0,2.6352313834736494,101.78333333333335,125.3,78.6816546456528,2.848333333333333,1.94,1.1909776562882184,8448.0,18783.192060988993,1537.6333333333332,3082.9079104709635,-5.863333333333333,2.186072073631405,0.1948970909850729,0.23667937818721607,3.0,2.1602468994692865,2.3333333333333335,0.6666666666666667,0.3333333333333333,6.1384332852874195,7.4970174040088775,11.1038456291546,0.41852175255578744
-494.53516119,64.74041172752274,-0.9266031233333341,0.6463999999999991,4.60796705,2.0,0.0,0.0,162.43333333333334,64.30000000000001,45.46696603029501,3.0533333333333332,1.1600000000000001,0.8202438661763952,6814.666666666667,13985.157918307536,1426.1333333333332,2833.942557639445,-4.5,1.0394469683442251,0.009080097263819495,0.4686418839714781,3.3333333333333335,2.8284271247461903,2.3333333333333335,0.7071067811865476,0.3333333333333333,6.8170741945429345,11.648979399970067,10.79006862125379,0.37428097058018617
-911.33776561,168.1248937093548,-3.346563131380951,1.2267000000000001,3.28430992,3.4285714285714284,5.0,3.5355339059327378,109.57142857142857,110.0,77.78174593052023,2.8857142857142857,1.94,1.3717871555019021,10444.285714285714,25298.866417292298,1701.857142857143,3988.647931317077,-6.198571428571428,2.9910616844190963,0.27900481771984836,0.12128073622180309,3.142857142857143,2.8284271247461903,2.2857142857142856,0.7071067811865476,0.2857142857142857,6.337331651113998,8.72898921823449,12.00892097923963,0.3576388223540068
-535.77883493,240.23144567390142,-2.636511475,0.0,4.4068341,2.5555555555555554,2.0,1.1832159566199232,135.15555555555557,37.8,16.642175338578785,2.9433333333333334,1.54,1.0012092688344432,13492.444444444445,29202.080710113794,971.9111111111112,1845.8396485068795,-4.98888888888889,0.5034928003457447,0.22980270008046905,0.2298430285919557,2.5555555555555554,1.3601470508735443,2.0,0.0,0.0,6.485175484149226,3.786907650425824,13.346191426327854,0.2443417187644217
-364.63023553,535.7313927694609,-1.52895501909091,0.0,4.26576564,2.3636363636363638,1.0,0.6806139097297726,122.01212121212122,49.8,33.68379344991401,2.8772727272727274,1.53,0.9878854422749752,4619.393939393939,7859.760445758247,819.2121212121212,1318.58297827184,-4.611212121212121,0.6717859209074065,0.023563942686685675,0.3748328590016186,3.515151515151515,2.700762419587999,2.0303030303030303,0.24253562503633297,0.030303030303030304,5.952200711768247,8.946753447950822,16.2342846293776,0.4373254726016402
-744.61030691,130.62700440571982,-2.3862711166666672,2.7881,2.4277574,2.0,3.0,1.161895003862225,117.49222222222222,135.97,60.69345582515466,2.854444444444445,2.49,1.253054268577383,5414.666666666667,11390.20797878599,657.3555555555555,1144.1366692838753,-4.428888888888888,1.472469014954135,0.17334354791078332,0.28654781539640606,3.0,2.0124611797498106,1.8888888888888888,0.4472135954999579,0.0,6.142934333204493,5.429786001636145,14.514111600635536,0.49361229030070847
-353.09233879,245.82842010784088,-1.373698434583333,0.0,2.59423321,2.6666666666666665,5.0,1.9712215212183246,114.14166666666667,90.4,54.68077097376841,2.8991666666666664,1.81,1.1006666810879409,6098.0,12151.38104320422,1166.8,2190.5154555818262,-4.986666666666667,0.47335881889806514,0.08958179445353309,0.310900908391399,2.6666666666666665,1.3522468075656264,2.3333333333333335,0.6761234037828133,0.3333333333333333,6.155340615080307,4.805904860111968,10.242850837826701,0.3942766930936352
-692.54277155,113.6752137295987,-2.5005107850000012,2.977899999999999,6.43632044,2.8,3.0,1.558387444947959,111.34,98.5,52.72472989838016,2.79,1.8299999999999998,1.0778285047790699,4453.2,6925.442244775008,979.9200000000001,1511.0338334115108,-4.554,0.7262722826677532,0.216939934268824,0.4422368581673405,3.0,2.0701966780270626,2.0,0.0,0.0,5.632444360845702,8.296037257213657,11.36752137295987,0.4935614489709231
-584.151598,161.7661871919459,-0.9776758620000011,0.0,5.70757894,5.6,6.0,3.927922024247863,75.26,99.9,57.23476715623618,1.8679999999999999,2.11,1.0923892555835055,16084.4,10779.439211493598,3464.44,2383.7531535674702,-5.688,1.5964111536282157,0.4974194348394517,0.37821056018170707,4.2,1.558387444947959,2.8,0.5345224838248488,0.2,4.293939193195486,7.151968785047845,16.17661871919459,0.7171630581495215
-419.21725581,196.074285845459,-1.842010734047615,0.9137000000000001,3.14494656,2.5714285714285716,5.0,2.220038609702865,88.82857142857142,141.0,80.56179970326241,2.7157142857142853,1.75,1.1069746415988295,1958.2857142857142,2928.231353076949,870.1142857142858,1305.0385117470123,-3.758571428571429,2.0209704175399077,0.2985714285714289,0.10757057484009522,3.2857142857142856,1.9639610121239315,2.142857142857143,0.46291004988627577,0.0,5.404081591283198,6.877525210576807,14.0053061318185,0.5142408948842775
-429.53295737,1017.5916369395012,-2.383371937777779,0.8597999999999991,-0.058852930000000005,2.5555555555555554,2.0,1.1832159566199232,130.76666666666668,77.3,34.015026091420246,2.9244444444444446,1.56,1.0375644558291306,13103.555555555555,29076.35839990971,1120.8000000000002,2074.0688532447516,-5.047777777777778,0.3200859259636385,0.23667797215863237,0.20631582327738154,2.4444444444444446,0.9746794344808964,2.111111111111111,0.4472135954999579,0.1111111111111111,6.39316500955338,2.755846433833053,14.133217179715295,0.21136357929595911
-844.17433872,274.25462422832754,-2.302265464583333,1.5411000000000001,5.9991975,3.25,4.0,2.5606918707925126,117.19166666666666,98.5,49.99683847147595,3.0175,1.8299999999999998,0.8981910391766013,9789.666666666666,21273.05495154442,1749.8,3537.92926942139,-6.072308333333335,3.0727327387615646,0.14098083333333403,0.40448216628001143,3.0833333333333335,2.446571945746596,2.25,0.6210590034081188,0.25,6.13710004555796,8.555301044135941,11.427276009513648,0.33791550150359967
-135.3788482,61.70418835153962,-0.8457294909999991,0.0,3.02730288,1.8,3.0,1.3093073414159542,106.54,141.0,73.00497047657586,2.8579999999999997,1.75,0.984610147650908,5733.2,11122.37032804994,1055.72,2006.9796539647757,-4.022,2.11616904536746,0.10154200608359296,0.4280264998139066,3.2,1.9639610121239315,2.4,0.6546536707079771,0.2,6.07672147788103,7.086137237230819,12.340837670307923,0.46380744389027745
-661.88158765,212.3494076250803,-3.655512732777778,0.0,2.87347221,4.055555555555555,7.0,4.228075611507364,107.0611111111111,111.4,69.71096962253706,2.7305555555555556,2.2199999999999998,1.4556814354653427,6614.666666666667,13451.135530687921,1561.1888888888889,3035.9509525408616,-5.464444444444445,1.0340916083913716,0.3918805863267857,0.3325556638006329,3.0,2.0512903762734833,2.3333333333333335,0.6837634587578277,0.0,5.82924712856327,5.76337027041995,11.797189312504461,0.53345580555783
-311.88689509,638.8385424823483,-2.509190043444444,3.4079,0.04627805,2.4,7.0,2.8876002656388655,85.57333333333332,133.4,68.57658556851088,2.1386666666666665,2.62,1.5928738364426511,3472.9333333333334,7771.430987162872,901.16,1438.5937563754242,-3.4553333333333334,2.631612958758541,0.22840634597329737,0.0942737020873001,3.466666666666667,1.8109146210426053,1.7333333333333334,0.8744746321952063,0.13333333333333333,4.2487962562039145,3.7457952058984985,21.294618082744943,1.1129294238441496
-704.85947934,161.4679214807893,-2.870239342241378,2.237999999999999,5.27614726,2.875,3.0,1.5996323106926056,121.525,141.0,63.16423969676662,2.8187499999999996,1.89,1.1090735402339462,14338.75,28981.813394731857,1141.375,1891.2926842895201,-5.345000000000001,0.8787691927449702,0.2472340687004414,0.18230654537953978,2.5,0.9701425001453319,2.125,0.45374260648651504,0.125,6.154953638340189,3.930676150643818,10.091745092549331,0.3365187712715667
-364.83454762,455.6297483420089,-1.280503719722223,0.133,3.5200258,2.2222222222222223,1.0,0.5916079783099616,126.71111111111112,49.8,29.862920151920843,2.9544444444444444,1.53,0.9780899754112604,4481.333333333333,8912.254361271338,822.3555555555555,1563.323308852011,-4.634444444444444,0.7329495207720654,0.09006815502438187,0.3226310932502062,3.111111111111111,2.3664319132398464,2.111111111111111,0.4472135954999579,0.1111111111111111,6.208073825250717,8.348082605235858,12.656381898389135,0.43938514853552746
-555.53440515,183.28220454838268,-3.6698924778571422,3.8409999999999993,2.32775586,2.2857142857142856,8.0,3.295017884191656,81.24857142857142,141.0,91.27694298906253,2.437142857142857,2.44,1.536777704902604,6209.714285714285,11471.55695000216,1250.1142857142856,2181.886687512176,-4.562857142857142,2.60993021253169,0.3174720341197363,0.22136167594386244,3.142857142857143,1.927248223318863,1.8571428571428572,0.8451542547285167,0.0,5.207680163179136,5.846310114581437,13.091586039170194,0.7428511128743246
-574.44897512,41.98421694191871,-2.204479133333331,2.8495,2.59636997,1.3333333333333333,2.0,1.4142135623730951,95.67666666666666,135.97,96.14530903793487,2.61,2.49,1.7606958851545034,2814.6666666666665,5499.876544068967,611.8000000000001,1106.4806912007093,-3.8866666666666667,2.3405234457274724,0.32418136021935595,0.19978883541743772,3.0,2.1213203435596424,1.6666666666666667,0.7071067811865476,0.0,5.466757644532822,4.731103858674231,13.99473898063957,0.8412656369325796
-486.23324797,337.0977612327624,-2.039553011428572,0.7842,5.60348804,2.4285714285714284,4.0,1.577908716741037,121.3,141.0,52.0857808948716,2.8649999999999998,2.13,1.112895194654786,2764.1428571428573,4857.494294008644,976.7714285714285,1758.097162460898,-4.452142857142857,1.3100728286345498,0.23871601853584407,0.12600171923362843,2.9285714285714284,1.887120687660415,1.9285714285714286,0.3642156795423418,0.0,6.088739733783485,6.3361941572324305,12.039205758312944,0.4352468968245205
-257.79926778,285.7453093841022,-0.9113688844444441,0.0,6.45206862,4.777777777777778,5.0,3.296902366978935,131.93333333333334,119.20000000000002,72.32221379835973,2.031111111111111,1.8399999999999999,0.7788062213636858,21580.222222222223,10833.781980453548,4163.2444444444445,1990.316714582839,-5.638888888888889,2.1536177853132137,0.07755140972545219,0.48141170108563464,5.0,1.5322617553657476,2.888888888888889,0.41702882811414954,0.8888888888888888,4.676258590756597,12.38707863633578,15.874739410227894,0.6696383970822605
-415.48812071,255.89970394060344,-2.436627378,0.0,7.5483106,3.0,3.0,1.6903085094570331,114.55999999999999,98.5,51.20885805070391,2.778,1.8299999999999998,1.09350027761444,3673.2,5860.761188982683,1187.52,1796.2538764248857,-4.536,0.7493616330870277,0.318101212975091,0.26974891167243803,2.8,1.558387444947959,2.0,0.0,0.0,5.662892539122332,5.027428687746432,12.794985197030172,0.3699202006890156
-369.84330915,90.97581873262898,-2.258839532449999,0.0,-0.4964514,3.2,8.0,3.909694909544003,100.2,111.4,67.24560527329223,2.472,2.62,1.5932536341892156,2879.2,5796.790639162821,982.32,1821.454502000295,-4.306,2.1703291389622383,0.3264773313775907,0.22896229714316907,3.0,1.6903085094570331,2.0,0.8451542547285166,0.0,5.0809638681509055,3.2124885762848505,18.195163746525797,0.7886227310406098
-391.9192853,111.9453897072534,-0.16913191833333202,0.0,4.77794258,2.2222222222222223,1.0,0.5400617248673216,148.33333333333334,95.60000000000001,42.74421013423924,2.9244444444444446,1.1600000000000001,0.7487767802667674,9390.0,13335.649028075086,1842.5555555555557,2545.6889080692217,-4.4944444444444445,0.782642425802912,-0.08667770617568395,0.4619476290937656,3.5555555555555554,2.3003622903070435,2.4444444444444446,0.6454972243679028,0.4444444444444444,6.222282398028403,10.027072669876418,12.438376634139267,0.4086624053139579
-899.60560938,63.7546200303669,-3.071587857916669,2.0995,1.68905649,2.8,6.0,2.8535691936340255,100.47999999999999,110.0,66.72279541934246,2.528,2.62,1.5200187968762566,7799.2,18874.01036951531,1406.72,2930.107709380566,-5.054,3.4413722346097435,0.2733049668937439,0.08877570201809662,3.2,2.138089935299395,2.0,0.8451542547285166,0.2,5.319590466236333,6.981426051671773,12.75092400607338,0.9424669876898989
-293.18497587,47.9865802322794,-1.6847351029166662,1.6634,2.5670638,2.75,5.0,2.4289915602982237,117.975,76.7,39.99723740460084,2.6174999999999997,1.78,1.0473729039840587,8061.0,10735.35624001365,1389.85,1659.6265833011955,-4.495,3.0085411747223936,0.10264393483640608,0.1810148168162386,3.25,1.6431676725154984,2.5,0.6324555320336759,0.5,5.534187501655151,6.639276478797563,11.99664505806985,0.6347791866342737
