MagpieData mean AtomicWeight,MagpieData mean MeltingT,MagpieData mean CovalentRadius,MagpieData mean Electronegativity,MagpieData mean NsValence,MagpieData mean NpValence,MagpieData mean NdValence,MagpieData mean NfValence,MagpieData mean NValence,MagpieData mean NsUnfilled,MagpieData mean NpUnfilled,MagpieData mean NdUnfilled,MagpieData mean NfUnfilled,MagpieData mean NUnfilled,MagpieData mean GSvolume_pa,MagpieData mean GSbandgap,MagpieData mean GSmagmom,transition metal fraction,band center,LUMO_energy,gap_AO,density,vpa,packing fraction,spacegroup_num,crystal_system_int,n_symmetry_ops,mean absolute deviation in relative bond length,max relative bond length,min relative bond length,mean neighbor distance variation,mean absolute deviation in relative cell size,max packing efficiency,mean ordering parameter shell 1,mean ordering parameter shell 2,mean ordering parameter shell 3,LUMO_character_d,LUMO_character_f,LUMO_character_p,LUMO_character_s,LUMO_element_Ag,LUMO_element_Al,LUMO_element_Au,LUMO_element_Ba,LUMO_element_Be,LUMO_element_Bi,LUMO_element_Ca,LUMO_element_Cd,LUMO_element_Ce,LUMO_element_Co,LUMO_element_Cr,LUMO_element_Cs,LUMO_element_Cu,LUMO_element_Fe,LUMO_element_Ga,LUMO_element_Hf,LUMO_element_Hg,LUMO_element_In,LUMO_element_Ir,LUMO_element_K,LUMO_element_Li,LUMO_element_Lu,LUMO_element_Mg,LUMO_element_Mn,LUMO_element_Mo,LUMO_element_Na,LUMO_element_Nb,LUMO_element_Ni,LUMO_element_O,LUMO_element_Os,LUMO_element_Pb,LUMO_element_Pd,LUMO_element_Pt,LUMO_element_Rb,LUMO_element_Re,LUMO_element_Rh,LUMO_element_Ru,LUMO_element_Sb,LUMO_element_Sc,LUMO_element_Se,LUMO_element_Si,LUMO_element_Sn,LUMO_element_Sr,LUMO_element_Ta,LUMO_element_Ti,LUMO_element_Tl,LUMO_element_V,LUMO_element_W,LUMO_element_Y,LUMO_element_Zn,LUMO_element_Zr,crystal_system_cubic,crystal_system_hexagonal,crystal_system_monoclinic,crystal_system_orthorhombic,crystal_system_tetragonal,crystal_system_triclinic,crystal_system_trigonal,is_centrosymmetric_False,is_centrosymmetric_True
33.133766666666666,420.7,86.0,3.0233333333333334,2.0,3.3333333333333335,2.6666666666666665,0.0,8.0,0.0,1.6666666666666667,0.6666666666666666,0.0,2.3333333333333335,12.178333333333336,0.1331666666666666,0.3517771333333333,0.1666666666666666,6.518781110680763,-0.295049,0.0,4.147474492311007,13.265883648586744,0.2699126814149636,63.0,5.0,8.0,0.1233319917031413,1.1049713287936676,0.7219717897126531,0.157519905587956,0.2020303444583103,0.2131053738281703,0.4252675709172242,0.2308328223045572,0.1069461870364454,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
42.903725,834.9,116.5,2.3725,1.75,2.0,1.25,0.0,5.0,0.25,1.0,1.25,0.0,2.5,20.9075,0.0,0.0,0.25,4.964101047928478,-0.118123,0.0136699999999999,4.986096115528422,14.288395152035571,0.8190898773194876,123.0,4.0,32.0,0.0389080684873711,1.0778161371351485,0.9583100109839388,0.1443618366390735,0.0667341673359062,0.4039940877485937,0.5963976014326359,0.362042123187329,0.205902009396406,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
47.27045714285714,534.3028571428571,122.57142857142856,2.5085714285714285,1.5714285714285714,2.2857142857142856,0.7142857142857143,0.0,4.571428571428571,0.4285714285714285,1.1428571428571428,0.7142857142857143,0.0,2.2857142857142856,33.365,0.0,0.0,0.1428571428571428,4.910581077201665,-0.153347,0.1850339999999999,3.889672343480605,20.17899955651479,0.8857324048519415,12.0,6.0,8.0,0.100964712669557,1.0979209870901083,0.6466233567338288,0.1106805911493524,0.1653885051097407,0.2730370443443606,0.6162043082528077,0.3660652127505229,0.1823939006234674,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
55.83237142857143,764.2571428571428,107.42857142857144,2.5685714285714285,1.4285714285714286,1.7142857142857142,5.714285714285714,0.0,8.857142857142858,0.5714285714285714,0.8571428571428571,0.0,0.0,1.4285714285714286,11.730714285714283,0.0,0.0,0.5714285714285714,5.584171962936115,-0.202272,0.0,6.724648989176696,13.78686593409039,0.5972650770468575,141.0,4.0,4.0,0.0971246112567616,1.169968069699333,0.924457907145096,0.1749673988809348,0.1825007791550628,0.2997141933301428,0.5306310289346554,0.1643701734930143,0.0952234058719836,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
28.0387,584.9,121.0,2.22,2.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,23.4375,0.0,0.0,0.0,4.810303542778814,-0.141411,0.1969699999999999,3.3530837533637103,13.885533501816138,0.9122372991730782,225.0,1.0,96.0,0.0,1.0,1.0,2.357627771541934e-07,0.0,0.5235986814421933,0.9999994356507346,0.9999986455622976,0.9999979683441244,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
65.34031999999999,202.342,93.6,2.83,2.0,3.2,4.0,2.8,12.0,0.0,2.8,0.0,0.0,2.8,15.8245,0.0,0.0,0.0,5.609916791565963,-0.328019,0.0103619999999999,7.803341930963763,13.904318828475883,0.4182066474465233,54.0,5.0,16.0,0.0728123899219232,1.0564106237459014,0.8179690251951917,0.1668150128974922,0.1144333718083606,0.2719265982876619,0.5744626939847018,0.27146580018152,0.1028969677231815,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
25.236296742857142,544.8771428571429,90.0,2.698571428571429,2.0,2.5714285714285716,1.1428571428571428,0.0,5.714285714285714,0.0,2.5714285714285716,0.2857142857142857,0.0,2.857142857142857,11.385714285714286,0.0,0.0850563857142857,0.1428571428571428,5.471606076266102,-0.338381,0.0,4.533626388298227,9.243341446162455,0.4680986748428985,74.0,5.0,16.0,0.0566468910917994,1.0556612021975529,0.9061654968227486,0.1340402183046404,0.0912576053547711,0.3539713795667107,0.6752985346566743,0.4066653025404169,0.2087257659613268,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
93.54467954736842,235.80736842105264,139.47368421052633,2.3042105263157895,1.6842105263157894,2.526315789473684,2.1052631578947367,2.9473684210526314,9.263157894736842,0.3157894736842105,1.5789473684210529,0.0,0.0,1.894736842105263,47.8071052631579,0.0,0.0,0.0,4.487600453842169,-0.180198,0.158183,6.060689322595191,25.629856079059415,1.0647639860856564,2.0,7.0,4.0,0.0642068561036998,1.1533245603319615,0.9190022969522046,0.1724298652576459,0.1361567273614602,0.2902213164667374,0.5670639380391405,0.2629731268952746,0.1330206639974911,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
28.791440581818183,275.64818181818185,118.0909090909091,2.1727272727272724,1.5454545454545454,2.090909090909091,0.9090909090909092,0.0,4.545454545454546,0.4545454545454545,1.181818181818182,0.0,0.0,1.6363636363636365,20.300151515136363,0.0,0.0,0.0,4.650150230500473,-0.338381,0.0,3.710461609424229,12.885003799841678,0.9838009327945936,5.0,6.0,4.0,0.0750472221435375,1.129769922593056,0.8336914144414835,0.1073786456771897,0.1540280786503285,0.3887478520946108,0.6612467536670953,0.314437921528662,0.1558010636849566,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
36.307433333333336,773.1999999999999,93.16666666666669,2.945,1.8333333333333333,2.6666666666666665,1.8333333333333333,0.0,6.333333333333333,0.1666666666666666,1.3333333333333333,1.5,0.0,3.0,10.511666666666668,0.0,0.0,0.3333333333333333,6.079764490835323,-0.239422,0.0,5.679972515810024,10.614472407109934,0.380472735836078,109.0,4.0,16.0,0.0997650875157926,1.0815635767411855,0.8285380654675281,0.1217059273672173,0.1778913428199445,0.333651416510302,0.4741417813928837,0.1588805570432263,0.0954006225046222,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
30.55118333333333,672.3666666666667,91.66666666666669,2.8316666666666666,2.0,3.0,0.3333333333333333,0.0,5.333333333333333,0.0,2.0,1.3333333333333333,0.0,3.3333333333333335,13.3425,0.1288333333333333,0.0,0.0,6.155638167489276,-0.338381,0.0,4.6342552836731725,10.947051990309676,0.3774673103057293,141.0,4.0,32.0,0.1017165655003002,1.0762875953830775,0.7469439994695085,0.1512940825363108,0.1714802798676085,0.2484233970849048,0.4068027989212585,0.243281351226259,0.1168661535306537,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
75.03334736842105,840.4526315789474,109.26315789473684,2.6978947368421053,2.0,2.526315789473684,0.5263157894736842,5.157894736842105,10.210526315789474,0.0,1.263157894736842,3.1578947368421053,0.0,4.421052631578948,15.710526315789474,0.0,0.0007096105263157,0.0526315789473684,5.462225424733427,-0.220603,0.117778,9.979289735788829,12.485448659379127,0.6570137773795702,148.0,3.0,12.0,0.0681751380643367,1.0729931334183602,0.7950002505332376,0.1029455592864432,0.1233722387887444,0.3652963219913991,0.6918928908136011,0.173607693768317,0.1000090564499127,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
35.938141875,813.025,100.625,2.54,2.0,2.0,2.875,0.0,6.875,0.0,1.0,2.125,0.0,3.125,9.7753448275875,0.0,0.0745406327586206,0.5,5.40700720333074,-0.26654,0.0,5.474778986089386,10.900291829032204,0.5551139267885111,65.0,5.0,8.0,0.0070351245844588,1.0261374811093025,0.976776486250117,0.0174266886663368,0.0125037888553184,0.5108680811411411,0.962964210050416,0.9089159978775732,0.8649654623278037,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
86.07715555555554,411.1666666666667,97.14814814814817,2.932962962962963,2.0,3.462962962962963,3.3703703703703702,5.185185185185185,14.01851851851852,0.0,2.2037037037037037,0.3333333333333333,0.0,2.537037037037037,16.997592592592596,0.0,0.0,0.0555555555555555,6.047735421715432,-0.220603,0.0,8.873277983744286,16.10841900855107,0.4062222446769676,1.0,7.0,1.0,0.0493674072218859,1.0998577774153615,0.745685415932671,0.1262184763552943,0.115543807464314,0.3176137871760407,0.6518996154020993,0.2199914960894299,0.1321282463787561,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
42.04886153846154,808.5969230769231,94.92307692307692,2.869230769230769,1.7692307692307692,2.4615384615384617,2.6923076923076925,0.0,6.923076923076923,0.2307692307692307,1.2307692307692308,1.1538461538461535,0.0,2.6153846153846154,11.371538461538462,0.0,0.0,0.2307692307692307,6.027880441661603,-0.153347,0.0,5.548334064176905,12.58459226013316,0.4044039856937678,186.0,2.0,12.0,0.083894517567512,1.1593885229812202,0.8647561528506388,0.1361777338869137,0.1455173599385453,0.3540414275030393,0.6129161662054247,0.254530470797787,0.0998908207899012,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
68.91972000000001,351.76000000000005,108.2,2.658,2.0,3.0,2.0,2.8,9.8,0.0,1.8,0.0,0.0,1.8,22.899,0.0,0.0,0.0,5.508122390174284,-0.338381,0.0,7.355103204305899,15.559793588216165,0.6861523203010268,14.0,6.0,8.0,0.0642642572548374,1.0436908821466784,0.8037515855238305,0.1037994147547107,0.1132142828777914,0.3781078213788578,0.6375898275693375,0.3327114974555147,0.1590031507739423,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
68.48928,204.252,113.2,2.632,1.8,3.0,2.0,2.8,9.6,0.2,1.8,0.0,0.0,2.0,30.1975,0.0,0.0,0.0,5.282527554092464,-0.338381,0.0,7.356434062529205,15.459817117303174,0.9603375751109552,221.0,1.0,96.0,0.0841575821580914,1.116671577211842,0.7896060446047711,0.0734446499564897,0.15,0.4469195102224146,0.6630248055313831,0.4353401347894919,0.2348887914394439,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
39.625616666666666,550.4966666666666,90.33333333333331,2.911666666666666,1.8333333333333333,3.1666666666666665,2.5,0.0,7.5,0.1666666666666666,1.8333333333333333,0.8333333333333334,0.0,2.8333333333333335,13.195,0.0,0.0,0.1666666666666666,6.2277843469713705,-0.185623,0.0,6.10681382506145,10.774830621987295,0.4313015300063789,65.0,5.0,8.0,0.0987065659881908,1.128362440229459,0.850966014130366,0.1152474777449308,0.1741971711368047,0.373331804438186,0.4776487036927038,0.1627149604682025,0.0945036377853306,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
53.0451,626.2615384615384,98.23076923076924,2.7423076923076923,2.0,2.6153846153846154,2.230769230769231,2.1538461538461537,9.0,0.0,2.0,1.6153846153846154,0.0,3.6153846153846154,12.745384615384616,0.0,0.0,0.2307692307692307,5.572190377229074,-0.204634,0.0,5.317416955321885,16.565084458274573,0.4440202934267915,100.0,4.0,8.0,0.1372413486788938,1.2230322900430497,0.6820348841590492,0.1486692452349008,0.2207052699366032,0.2288898021851818,0.6154199420984879,0.3057206955989607,0.1788051293862108,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
31.735525,564.2824999999999,116.75,2.3825,1.75,2.0,1.5,0.0,5.25,0.25,1.0,1.0,0.0,2.25,25.511666666675,0.0,0.5276657,0.25,4.853977921794106,-0.295049,0.0,3.362714367480019,15.671292109974456,0.9237565636676388,61.0,5.0,8.0,0.1020895590856528,1.1953569791925145,0.7954678838655277,0.1622841140382139,0.167308909882283,0.3288619760028197,0.6853540188689259,0.3812749161784448,0.216017939137632,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
31.17789232,195.845,105.0,2.405,1.75,2.25,2.5,0.0,6.5,0.25,2.25,0.0,0.0,2.5,16.577708333325,0.0,0.0,0.0,4.749911756205586,-0.328019,0.0103619999999999,3.948785801948034,13.110893039171774,0.6757997684980069,33.0,5.0,8.0,0.073554099735456,1.1354640011718853,0.8633049858745045,0.1602697059061694,0.1123329875002585,0.3058908409844222,0.7542440379370055,0.4774409076191933,0.323306370358137,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
61.410799999999995,621.0285714285714,124.14285714285714,2.41,2.0,2.2857142857142856,0.2857142857142857,0.0,4.571428571428571,0.0,1.1428571428571428,1.1428571428571428,0.0,2.2857142857142856,26.685,0.0,0.0,0.0,5.03345813052865,-0.162391,0.1759899999999999,5.959897106723486,17.110200197683298,0.8556064334206542,139.0,4.0,32.0,0.0671969348272974,1.0610735356544485,0.7740572918350137,0.0683817919470497,0.1989249556031254,0.370224045650325,0.7737122468875599,0.4619514128160915,0.3261196999410031,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
