bulk_id,bulk_symbols,y_relaxed,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,transition metal fraction,band center,HOMO_character,HOMO_element,HOMO_energy,LUMO_character,LUMO_element,LUMO_energy,gap_AO
mp-37399,Li21 Nb3 O18,-638.41147427,3.0,41.0,38.0,7.857142857142857,4.857142857142858,3.0,1.0,87.0,86.0,41.142857142857146,40.142857142857146,1.0,6.941,92.90638,85.96538,16.963555714285715,10.848974897959184,6.941,54.8,2750.0,2695.2,446.7592857142857,335.9651020408163,453.69,1.0,16.0,15.0,7.714285714285714,7.102040816326529,1.0,2.0,5.0,3.0,2.2142857142857144,0.3979591836734696,2.0,66.0,164.0,98.0,104.0,32.57142857142857,128.0,0.98,3.44,2.46,2.0785714285714283,1.166938775510204,0.98,1.0,2.0,1.0,1.4285714285714286,0.48979591836734687,1.0,0.0,4.0,4.0,1.7142857142857142,1.9591836734693875,0.0,0.0,4.0,4.0,0.2857142857142857,0.5306122448979591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.4285714285714284,2.4285714285714284,1.0,0.0,1.0,1.0,0.5714285714285714,0.48979591836734687,1.0,0.0,2.0,2.0,0.8571428571428571,0.9795918367346937,0.0,0.0,6.0,6.0,0.42857142857142855,0.7959183673469388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,1.8571428571428572,0.8571428571428571,1.0,9.105,18.18,9.075,13.497380952364287,3.764897959169386,16.5933333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,136.0,106.28571428571429,229.0,3,0.662401321106836,0.5887550428297939,0.5395136956137251,0.5213435812738831,0.5097931073016481,1.4285714285714286,1.7142857142857142,0.2857142857142857,0.0,0.4166666666666667,0.5,0.08333333333333333,0.0,0.07142857142857142,4.534624271008658,p,O,-0.338381,s,Nb,-0.144272,0.19410899999999998
mp-1181917,Ca4 Rh4 O12,-752.68604913,8.0,45.0,37.0,17.8,11.76,8.0,7.0,87.0,80.0,65.4,25.919999999999998,87.0,15.9994,102.9055,86.90610000000001,38.19634,26.636328000000002,15.9994,54.8,2237.0,2182.2,703.28,778.176,54.8,2.0,16.0,14.0,11.8,5.04,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,176.0,110.0,103.2,44.64,66.0,1.0,3.44,2.44,2.7199999999999998,0.8640000000000001,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.8,1.52,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,9.105,37.77,28.665000000000003,15.745000000000001,8.81,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24000000000001,12.0,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,1.8,2.4,1.6,0.0,0.3103448275862069,0.41379310344827586,0.27586206896551724,0.0,0.2,5.629562984099025,d,Rh,-0.239422,d,Rh,-0.239422,0.0
mp-754282,Sr2 O2,-307.57443176,8.0,38.0,30.0,23.0,15.0,8.0,8.0,87.0,79.0,47.5,39.5,8.0,15.9994,87.62,71.62060000000001,51.8097,35.8103,15.9994,54.8,1050.0,995.2,552.4,497.6,54.8,2.0,16.0,14.0,9.0,7.0,2.0,2.0,5.0,3.0,3.5,1.5,2.0,66.0,195.0,129.0,130.5,64.5,66.0,0.95,3.44,2.49,2.195,1.245,0.95,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,9.105,54.23,45.125,31.667499999999997,22.5625,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,118.5,106.5,12.0,2,0.7071067811865476,0.6299605249474366,0.5743491774985174,0.5520447568369062,0.5358867312681466,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,4.654915531852944,p,O,-0.338381,s,Sr,-0.131793,0.206588
mp-979932,Sr12 Si4 O20,-468.45339214,8.0,38.0,30.0,18.666666666666668,12.888888888888891,8.0,8.0,87.0,79.0,59.666666666666664,34.44444444444444,87.0,15.9994,87.62,71.62060000000001,41.215833333333336,30.936111111111114,15.9994,54.8,1687.0,1632.2,567.8888888888889,570.0987654320987,54.8,2.0,16.0,14.0,11.11111111111111,6.074074074074074,16.0,2.0,5.0,3.0,3.111111111111111,1.259259259259259,2.0,66.0,195.0,129.0,114.0,54.0,66.0,0.95,3.44,2.49,2.4388888888888887,1.1123456790123456,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4444444444444446,1.728395061728395,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.444444444444445,1.728395061728395,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.5555555555555556,1.0370370370370372,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.5555555555555556,1.0370370370370372,2.0,9.105,54.23,45.125,25.406111111111112,19.215925925925927,9.105,0.0,0.773,0.773,0.08588888888888889,0.15269135802469136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,106.88888888888889,105.4320987654321,12.0,3,0.6573421981221795,0.5942756934710404,0.563972194825071,0.5577520603375771,0.5558905738591166,2.0,2.4444444444444446,0.0,0.0,0.44999999999999996,0.55,0.0,0.0,0.0,5.195399155814111,p,O,-0.338381,p,O,-0.338381,0.0
mp-1216686,Ti2 Nb2 O8,-840.30228484,8.0,41.0,33.0,15.833333333333334,10.444444444444445,8.0,43.0,87.0,44.0,73.0,18.666666666666668,87.0,15.9994,92.90638,76.90698,34.12849666666667,24.17212888888889,15.9994,54.8,2750.0,2695.2,818.3666666666667,1018.0888888888888,54.8,4.0,16.0,12.0,12.166666666666666,5.111111111111112,16.0,2.0,5.0,3.0,2.8333333333333335,1.1111111111111112,2.0,66.0,164.0,98.0,98.0,42.666666666666664,66.0,1.54,3.44,1.9,2.8166666666666664,0.831111111111111,3.44,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,4.0,4.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.5,0.6666666666666666,6.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,8.0,8.0,2.3333333333333335,3.1111111111111107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.8333333333333335,2.444444444444444,2.0,9.105,18.18,9.075,11.881666666666668,3.7022222222222223,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,3.75555555555e-06,6.25925925925e-06,0.0,12.0,229.0,217.0,78.5,88.66666666666667,12.0,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,1.8333333333333333,2.6666666666666665,1.0,0.0,0.3333333333333333,0.4848484848484848,0.18181818181818182,0.0,0.3333333333333333,5.9120710362850355,d,Ti,-0.17001,d,Ti,-0.17001,0.0
mp-1222192,Mg2 Al1 O6,-279.57523815,8.0,13.0,5.0,9.444444444444445,1.9259259259259263,8.0,68.0,87.0,19.0,81.22222222222223,7.7037037037037015,87.0,15.9994,26.9815386,10.9821386,19.06532651111111,4.087902014814814,15.9994,54.8,933.47,878.6700000000001,345.3633333333334,387.4177777777778,54.8,2.0,16.0,14.0,12.555555555555555,4.691358024691358,16.0,2.0,3.0,1.0,2.3333333333333335,0.4444444444444444,2.0,66.0,141.0,75.0,88.77777777777777,30.370370370370367,66.0,1.31,3.44,2.13,2.7633333333333336,0.9022222222222219,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.7777777777777777,1.6296296296296298,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.777777777777778,1.6296296296296298,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.8888888888888888,0.8395061728395062,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.8888888888888888,0.8395061728395062,2.0,9.105,22.89,13.785,12.98777777777778,5.177037037037037,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,76.11111111111111,85.48148148148147,12.0,3,0.7114582486036499,0.6758002217303778,0.6672315521896236,0.6667105455840667,0.6666677967664446,2.0,2.7777777777777777,0.0,0.0,0.4186046511627907,0.5813953488372093,0.0,0.0,0.0,5.897398847996629,p,O,-0.338381,p,O,-0.338381,0.0
mp-1096845,Ba4 Ag4 O8,-427.6019653,8.0,56.0,48.0,29.75,21.75,8.0,9.0,87.0,78.0,62.0,26.5,87.0,15.9994,137.327,121.3276,69.2985,53.299099999999996,15.9994,54.8,1234.93,1180.13,586.1325,531.3325,54.8,2.0,16.0,14.0,11.25,4.75,16.0,2.0,6.0,4.0,3.75,1.75,2.0,66.0,215.0,149.0,123.0,57.0,66.0,0.89,3.44,2.55,2.425,1.015,3.44,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,6.25,2.375,6.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.25,0.75,2.0,9.105,63.59,54.485,24.5325,19.528750000000002,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,119.5,107.5,12.0,3,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,1.75,2.0,2.5,0.0,0.28,0.32,0.4,0.0,0.25,5.098999027609438,d,Ag,-0.298706,d,Ag,-0.298706,0.0
mp-559849,Ca8 Ga16 O32,-612.44128887,8.0,31.0,23.0,16.285714285714285,9.469387755102039,8.0,7.0,87.0,80.0,71.85714285714286,18.530612244897956,87.0,15.9994,69.723,53.7236,34.7888,21.4736,15.9994,54.8,1115.0,1060.2,277.1457142857143,254.10938775510203,54.8,2.0,16.0,14.0,13.142857142857142,3.2653061224489797,16.0,2.0,4.0,2.0,2.857142857142857,0.979591836734694,2.0,66.0,176.0,110.0,97.71428571428571,36.244897959183675,66.0,1.0,3.44,2.44,2.6257142857142854,0.9306122448979591,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5714285714285716,1.6326530612244898,4.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,11.0,7.428571428571429,3.183673469387755,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5714285714285716,1.3877551020408165,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5714285714285716,1.3877551020408165,2.0,9.105,37.77,28.665000000000003,15.986428571428574,7.8644897959183675,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,57.285714285714285,51.75510204081633,12.0,3,0.6546536707079771,0.5970484566258902,0.5750650283013602,0.5720691506685885,0.5714844049399023,2.0,2.5714285714285716,2.857142857142857,0.0,0.2692307692307692,0.34615384615384615,0.38461538461538464,0.0,0.0,5.167369150371364,p,O,-0.338381,s,Ga,-0.328019,0.010361999999999982
mp-558285,Ga4 Bi4 O12,-389.25673498,8.0,83.0,75.0,27.6,23.52,8.0,74.0,87.0,13.0,84.2,4.079999999999998,87.0,15.9994,208.9804,192.981,65.34031999999999,59.209104,15.9994,54.8,544.4,489.59999999999997,202.34199999999998,177.0504,54.8,13.0,16.0,3.0,15.2,0.9600000000000002,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,148.0,82.0,93.6,33.12,66.0,1.81,3.44,1.63,2.83,0.732,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,3.2,0.96,4.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,6.0,29.0,23.0,12.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.8,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.8,0.96,2.0,9.105,32.95,23.845000000000002,15.8245,8.063400000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,64.0,52.0,22.4,16.639999999999997,12.0,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,2.0,3.2,4.0,2.8,0.16666666666666666,0.26666666666666666,0.3333333333333333,0.2333333333333333,0.0,5.609916791565963,p,O,-0.338381,s,Ga,-0.328019,0.010361999999999982
mp-1183706,Ce1 Mn1 O3,-194.45792307,8.0,58.0,50.0,21.4,16.080000000000002,8.0,15.0,87.0,72.0,65.6,25.68,87.0,15.9994,140.116,124.11660000000002,48.610449,39.1332588,15.9994,54.8,1519.0,1464.2,550.88,595.296,54.8,3.0,16.0,13.0,11.6,5.279999999999999,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,204.0,138.0,108.2,50.64,66.0,1.12,3.44,2.32,2.598,1.0104,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.2,1.52,0.0,0.0,1.0,1.0,0.2,0.32,0.0,4.0,7.0,3.0,5.8,0.7200000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.8,3.3599999999999994,0.0,0.0,13.0,13.0,2.6,4.16,0.0,2.0,22.0,20.0,6.6,6.159999999999999,2.0,9.105,37.24,28.135,15.00851724138,8.892593103448,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,12.0,217.0,205.0,89.4,92.88,12.0,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,2.0,2.4,1.2,0.2,0.3448275862068966,0.41379310344827586,0.20689655172413793,0.034482758620689655,0.2,5.453995854265509,f,Ce,-0.337442,f,Ce,-0.337442,0.0
mp-23446,Ge4 Bi8 O20,-674.90605628,8.0,83.0,75.0,29.75,27.1875,8.0,79.0,87.0,8.0,85.75,1.6875,87.0,15.9994,208.9804,192.981,71.324725,69.15665625,15.9994,54.8,1211.4,1156.6000000000001,321.775,333.71875,54.8,14.0,16.0,2.0,15.5,0.625,16.0,2.0,6.0,4.0,3.25,1.5625,2.0,66.0,148.0,82.0,93.25,34.0625,66.0,2.01,3.44,1.4300000000000002,2.90625,0.6671875,3.44,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.5,0.625,4.0,0.0,10.0,10.0,3.75,4.6875,0.0,0.0,14.0,14.0,3.5,5.25,0.0,6.0,29.0,23.0,12.75,8.4375,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5,0.625,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5,0.625,2.0,9.105,32.95,23.845000000000002,16.80375,9.623437500000001,9.105,0.0,0.383,0.383,0.047875,0.08378125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,38.625,46.59375,12.0,3,0.6846531968814576,0.639653743364006,0.6263144593884458,0.6251473243490634,0.6250065596901787,2.0,3.5,3.75,3.5,0.1568627450980392,0.27450980392156865,0.29411764705882354,0.27450980392156865,0.0,6.087064220115559,p,O,-0.338381,p,O,-0.338381,0.0
mp-23080,Al1 Bi1 O3,-173.5816244,8.0,83.0,75.0,24.0,23.6,8.0,73.0,87.0,14.0,84.0,4.4,87.0,15.9994,208.9804,192.981,56.79202772,60.87534891200001,15.9994,54.8,933.47,878.6700000000001,328.454,328.3848,54.8,13.0,16.0,3.0,15.2,0.9600000000000002,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,148.0,82.0,93.4,32.88,66.0,1.61,3.44,1.8299999999999998,2.79,0.7799999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,3.2,0.96,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,3.0,29.0,26.0,10.0,7.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.8,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.8,0.96,2.0,9.105,32.95,23.845000000000002,15.349,7.4928,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,54.6,68.16,12.0,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,2.0,3.2,2.0,2.8,0.2,0.32,0.2,0.27999999999999997,0.0,5.632444360845702,p,O,-0.338381,s,Al,-0.286883,0.05149799999999999
mp-18827,Al6 V6 O24,-736.31647102,8.0,23.0,15.0,11.333333333333334,4.444444444444445,8.0,46.0,87.0,41.0,77.83333333333333,12.222222222222223,87.0,15.9994,50.9415,34.942099999999996,23.653439766666665,10.205386355555554,15.9994,54.8,2183.0,2128.2,555.945,668.1933333333333,54.8,5.0,16.0,11.0,13.666666666666666,3.1111111111111116,16.0,2.0,4.0,2.0,2.5,0.6666666666666666,2.0,66.0,153.0,87.0,89.66666666666667,31.555555555555557,66.0,1.61,3.44,1.8299999999999998,2.8333333333333335,0.8088888888888888,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8333333333333335,1.5555555555555556,4.0,0.0,3.0,3.0,0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.333333333333333,0.8888888888888888,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.1666666666666665,0.9444444444444444,2.0,0.0,7.0,7.0,1.1666666666666667,1.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.3333333333333335,1.7777777777777777,2.0,9.105,16.48,7.375,10.985000000000001,2.506666666666667,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,83.66666666666667,95.55555555555556,12.0,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,2.0,2.8333333333333335,0.5,0.0,0.375,0.5312500000000001,0.09375,0.0,0.16666666666666666,5.791948606589523,p,O,-0.338381,s,Al,-0.286883,0.05149799999999999
mp-1016873,Ca1 Hf1 O3,-618.06523221,8.0,72.0,64.0,23.2,19.52,8.0,7.0,87.0,80.0,62.6,29.279999999999994,87.0,15.9994,178.49,162.4906,53.31323999999999,50.07070399999999,15.9994,54.8,2506.0,2451.2,757.08,842.7360000000001,54.8,2.0,16.0,14.0,10.8,6.24,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,176.0,110.0,109.8,52.55999999999999,66.0,1.0,3.44,2.44,2.524,1.0992000000000002,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,2.0,18.0,16.0,7.6,4.159999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.8,2.0799999999999996,2.0,9.105,37.77,28.665000000000003,17.457,10.022400000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,2.0,2.4,0.4,2.8,0.2631578947368421,0.3157894736842105,0.052631578947368425,0.3684210526315789,0.0,5.375675341736301,p,O,-0.338381,s,Hf,-0.166465,0.17191599999999999
mp-541147,Cu8 Se6 O20,-331.20738433,8.0,34.0,26.0,17.529411764705884,11.211072664359861,8.0,64.0,89.0,25.0,81.94117647058823,8.442906574394465,87.0,15.9994,78.96,62.96059999999999,38.29752941176471,26.233093425605535,15.9994,54.8,1357.77,1302.97,438.8870588235294,451.8671280276817,54.8,11.0,16.0,5.0,14.823529411764707,1.7993079584775082,16.0,2.0,4.0,2.0,2.823529411764706,0.9688581314878894,2.0,66.0,132.0,66.0,91.05882352941177,29.48096885813149,66.0,1.9,3.44,1.54,2.9205882352941175,0.6110726643598616,3.44,1.0,2.0,1.0,1.7647058823529411,0.35986159169550175,2.0,0.0,4.0,4.0,3.0588235294117645,1.439446366782007,4.0,0.0,10.0,10.0,4.117647058823529,4.844290657439446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,8.941176470588236,3.4602076124567476,6.0,0.0,1.0,1.0,0.23529411764705882,0.3598615916955017,0.0,0.0,2.0,2.0,1.5294117647058822,0.7197231833910035,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.7647058823529411,0.35986159169550175,2.0,9.105,25.92,16.815,12.534705882352943,4.724221453287199,9.105,0.0,0.799,0.799,0.14100000000000001,0.2322352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,62.470588235294116,76.48442906574394,12.0,3,0.6576670522058206,0.6055629957893941,0.5897183849750903,0.5883912288765625,0.5882418092340964,1.7647058823529411,3.0588235294117645,4.117647058823529,0.0,0.19736842105263158,0.3421052631578947,0.4605263157894736,0.0,0.23529411764705882,6.384689591050182,d,Cu,-0.202272,d,Cu,-0.202272,0.0
