sid,y_relaxed,bulk_id,bulk_symbols,miller_index,traj_id,slab_sid,ads_symbols,nads
71970,-295.95443039,mp-1183133,Al1Ir1O3,"(2, 1, 0)",AlIrO3_mp-1183133_FndN4xgpvo_0AinAaVOAz,77473.0,H,1
20554,-985.14961605,mp-5360,Ba6Nb32O46,"(1, 3, 1)",Ba3Nb16O23_mp-5360_sDfwXnEERO_tOyn0tGgDk,38940.0,H,1
43114,-578.86746523,mp-1220430,Nb2Mo2O8,"(1, 0, 1)",90423983501299385769012_NbMoO4_mp-1220430_1NBklVAKKf_sTe162Bgjl,42524.0,H,1
69288,-246.98864697,mp-753801,Cs4Sr4O6,"(0, 1, 1)",Cs2Sr2O3_mp-753801_HR6TUlmgoJ_GReYu76Fxp,75626.0,H,1
84153,-570.47129192,mp-4530,Cd16Si8O32,"(1, 0, 1)",Cd2SiO4_mp-4530_3HvVGrnSYI_ASuiWnB4UD,85407.0,H,1
19989,-229.24869053,mp-754444,Zn8Ag16O32,"(0, 1, 1)",Zn-AgO2-2_mp-754444_jGHtNMcsVG_uovkl4CzpQ,33161.0,H,1
29637,-344.59772815,mp-1295695,Na2Co4O6,"(1, 2, -2)",NaCo2O3_mp-1295695_MQT27hB1sT_xbQisR3fyl,,H,1
37531,-249.67016152,mp-27130,Li4W4O14,"(1, 0, 0)",Li2W2O7_mp-27130_HZAr7rdWOH_Rmr27QKZbX,15902.0,H,1
43882,-178.85022237,mp-5072,Rb4Hg2O4,"(1, 0, 2)",51024953_Rb2HgO2_mp-5072_yBwanWqewT_uhoXH6WnZO,79938.0,H,1
84439,-375.79905739,mp-22170,Li16Pb4O16,"(1, 1, 0)",Li4PbO4_mp-22170_sZyuDf9YnB_IFRgidxOHT,85940.0,H,1
15984,-454.17156363,mp-779662,Zr10Sn6O2,"(2, -1, 2)",Zr5Sn3O_mp-779662_xO2RasMTHb_Bime5i5840,14341.0,H,1
23808,-528.51215455,mp-1176471,Mn2Co18O20,"(1, 1, -1)",MnCo9O10_mp-1176471_koZpbFwDQS_EKc1DRdf08,79401.0,H,1
6945,-738.56638805,mp-8335,Ba4Zr2O8,"(1, 1, 1)",Ba2ZrO4_mp-8335_8miC6gtZ2b_fevqn6LLNd,28095.0,H,1
70217,-718.1158213,mp-1228030,Ba8Bi4O2,"(1, 0, 0)",Ba4Bi2O_mp-1228030_pTkAFzRpZU_0GYLLrQI2D,70136.0,H,1
41783,-352.06465691,CuAsO4-rutile,Cu1As1O4,"(2, 0, 1)",2411243514_CuAsO4_CuAsO4-rutile_6NJwcDclcf_njMfdeU5M4,45013.0,H,1
2515,-775.35607915,mp-1020588,Zr2Si2O8,"(0, 1, 1)",ZrSiO4_mp-1020588_1sbk6eW9Dq_gRweafz7Z4,79945.0,H,1
82742,-522.93342135,mp-1205339,Ge2Se4O12,"(1, 0, -1)",1023002_Ge-SeO3-2_mp-1205339_a8w3XaMGJO_GuJnjXAszr,,H,1
10662,-635.29267795,mp-753629,Zr12O6,"(1, 1, 0)",Zr2O_mp-753629_os0d9w4Tkc_2MxuM07ekG,4317.0,H,1
10565,-443.95250142,mvc-3844,Al4Ag4O12,"(1, 1, 0)",AlAgO3_mvc-3844_diKmhgEpYH_GWohXmT6cN,4974.0,H,1
34649,-178.33184618,mp-755584,Cr2Pt2O4,"(1, 1, 0)",CrPtO2_mp-755584_OoM2KvAcA7_Lg7nSUk8M2,20305.0,H,1
82159,-290.8710811,PdRuO4-rutile,Pd1Ru1O4,"(2, 1, 2)",1031334_PdRuO4_PdRuO4-rutile_1CWs6wyfSj_vpxxuNHvmq,83064.0,H,1
2253,-600.32449869,mp-5076,Sr4Zr4O12,"(1, 0, 1)",SrZrO3_mp-5076_QQ9j0iqGL9_jAJDfJ1iva,40602.0,H,1
43047,-651.23745304,mp-2589,Mg4O8,"(1, 0, 0)",90423983530393683854_MgO2_mp-2589_LIrVglaHIx_jqbaSn00EY,45453.0,H,1
78204,-794.67706972,mp-15960,Li40Al8O32,"(0, 1, 0)",Li5AlO4_mp-15960_7LHZATV1AZ_UTgdJVco2y,72966.0,H,1
39833,-310.33111107,mp-768572,Y4Al12O24,"(1, 0, 0)",YAl3O6_mp-768572_MyhTk8BS4N_79OI6vGi5u,26601.0,H,1
17475,-354.82465079,mp-21074,Cr16Hg8O32,"(1, 1, 0)",Cr2HgO4_mp-21074_EF36p6CZPP_ORyhZ2GdQi,19290.0,H,1
295,-296.50849598,mp-1336,Pd2O2,"(1, 1, 2)",PdO_mp-1336_4OrVQjACSu_Bah5ZOsYwE,35882.0,H,1
83956,-250.02528755,mp-685137,Ce4Sb2O4,"(1, 1, 0)",Ce2SbO2_mp-685137_oDHoyYH0m2_5yi8LTxSfR,84662.0,H,1
20765,-332.27018182,mp-768499,Fe6Ni6O18,"(0, 0, 1)",FeNiO3_mp-768499_jONmMgheMg_xxR2naOmzl,19048.0,H,1
74641,-1364.02911877,mp-3564,Ba12Sc24O48,"(0, 0, 1)",BaSc2O4_mp-3564_hRp3yZieff_uGfVq9Ht2z,77888.0,H,1
41105,-518.621725,mp-1173109,Ta2Ti2O8,"(1, 2, 1)",2411243514_TaTiO4_mp-1173109_6xeVhaa3Xz_GJ3ksUTffJ,45037.0,H,1
37727,-178.49159726,mvc-16263,Zn2Bi4O8,"(1, 0, -1)",Zn-BiO2-2_mvc-16263_38s8SUOv2y_SPu8sS72Ls,37403.0,H,1
78123,-249.84653083,mp-7896,Cs4O4,"(2, 1, 2)",Cs2O2_mp-7896_bEtfjfxgoR_i6sJJbwg9e,74115.0,H,1
14168,-238.66564049,mp-33444,Sr5Bi3O12,"(0, 1, 0)",Sr5-BiO4-3_mp-33444_AC10l1888y_qLIWE6fdig,24634.0,H,1
32137,-519.45985955,mp-760432,Cu16O24,"(0, 1, 1)",Cu2O3_mp-760432_HptAcaINgW_pGm9L4iwIj,80629.0,H,1
38217,-799.66917019,mp-755326,Sr6W2O12,"(1, 1, 1)",Sr3WO6_mp-755326_roWAFEl5xf_C41BzfCW77,80573.0,H,1
517,-140.47523986,mp-1226706,Cd1Ni1O2,"(2, 1, 1)",CdNiO2_mp-1226706_ev4ETWfx5x_ZhtOKjqCPc,28244.0,H,1
29877,-522.26548865,GaAsO4-rutile,Ga1As1O4,"(1, 0, 2)",GaAsO4_GaAsO4-rutile_nND3dDz1M6_gUvocCXWVu,11787.0,H,1
38406,-644.03339542,mp-754693,Lu6Bi18O36,"(0, 0, 1)",Lu-BiO2-3_mp-754693_EUAF0A3zqX_VMMjsSnko5,3064.0,H,1
78703,-524.68381741,mp-1102412,Cr4O8,"(1, 1, 1)",CrO2_mp-1102412_C36KEMKEfO_NBTEzKyEJ1,69972.0,H,1
42630,-324.58512028,mp-996990,Ba1Ag1O2,"(3, 0, 2)",69019397_BaAgO2_mp-996990_NFqfmzBtkQ_lHFZBAmOui,41353.0,H,1
28254,-681.08987792,mp-29164,Sr4Bi4O12,"(1, 1, 1)",SrBiO3_mp-29164_FuDTtl5Z8M_e6yaU9liMV,6421.0,H,1
25967,-582.45588491,mp-760837,Rb3Nb20O34,"(0, 1, 1)",Rb3Nb20O34_mp-760837_nZQgiF4DQD_pF8GATCVVU,39585.0,H,1
21540,-308.02997619,mp-4387,Sr4Zr4O12,"(1, 0, 0)",SrZrO3_mp-4387_d0F9vGOFHK_vXaziL5n3O,17374.0,H,1
22770,-663.89790443,mp-19455,Mn2Mo2O8,"(0, 1, 1)",MnMoO4_mp-19455_h3gU4GJtLx_nn6PvsqRNZ,8763.0,H,1
12973,-540.3205304,mp-1190360,Ca4Se4O16,"(0, 1, 0)",CaSeO4_mp-1190360_MFrVA3VrPS_FBH2W8qP37,14500.0,H,1
78590,-507.46893053,mp-27566,K12Pt8O16,"(2, 0, 1)",K3-PtO2-2_mp-27566_X5E2hZ3mit_MVOiaEeH97,73210.0,H,1
8367,-444.70590344,mp-772052,Cd2Se2O8,"(0, 0, 1)",CdSeO4_mp-772052_j1DdrtQgSj_qh9ZhAWDpC,81389.0,H,1
19829,-505.10869842,mp-754870,Li8Rh4O12,"(1, 0, 1)",Li2RhO3_mp-754870_uUQNzN3pYa_YSf7HVXqIT,22615.0,H,1
9114,-749.69598953,mp-1099073,Ti15Nb1O32,"(1, 0, 0)",Ti15NbO32_mp-1099073_EzlQQXBOFc_VmHu7Kcuik,29276.0,H,1
43388,-366.68648289,mp-542112,Ca1Zr1O3,"(2, 1, 1)",90423983534_CaZrO3_mp-542112_rQ3tAiP4ev_LUfUv1Slmm,41111.0,H,1
78921,-345.99937263,mp-755647,Ca2Pt6O8,"(1, 1, 0)",CaPt3O4_mp-755647_Rbzw2HAbeO_gGzyzRJV6d,71017.0,H,1
71974,-223.52393386,mp-17250,K12Sb4O12,"(1, 0, 0)",K3SbO3_mp-17250_zM1ZRtzoG8_qa7kQ5dNU9,70830.0,H,1
1588,-553.66812589,mp-4651,Sr4Ti4O12,"(1, 0, 0)",SrTiO3_mp-4651_VD9U2p8t7v_x5p3nAiA1q,79942.0,H,1
18215,-114.43050664,mp-1394,Rb8O4,"(1, 1, 1)",Rb2O_mp-1394_DcGxzKf9Iw_FGrooXl9RW,26298.0,H,1
21693,-438.94895309,mp-29260,Ti2Se4O12,"(1, 1, 1)",Ti-SeO3-2_mp-29260_GXxzq7ebMG_iaeqFWQ4Mf,80473.0,H,1
70498,-272.49567012,mp-984745,Cs1Sn1O3,"(2, 1, 0)",CsSnO3_mp-984745_cOMuGrcT6g_rbIu9qxg8E,76475.0,H,1
15573,-344.66087399,mp-779156,Cd4Se4O16,"(1, 0, 0)",CdSeO4_mp-779156_pWGxRB6ixg_yA0xJ4p7NX,80754.0,H,1
74719,-1161.69668556,mp-550893,Hf4O8,"(3, 2, 0)",HfO2_mp-550893_QFAJTXAWtb_T2FrD27ZFA,74035.0,H,1
13562,-891.97596232,mp-4934,Al8Si4O20,"(0, 0, 1)",Al2SiO5_mp-4934_Mmbthb7Mgs_LumUmMj9Hv,13865.0,H,1
83190,-441.99728969,IrPbO4-rutile,Ir1Pb1O4,"(2, 1, 3)",1007915_IrPbO4_IrPbO4-rutile_JcF8Ek59ba_k0G58klMTC,83298.0,H,1
45538,-443.00315902,mp-1232323,Cu2Bi4O8,"(2, 1, 0)",51024953_Cu-BiO2-2_mp-1232323_YTbOZXBdDJ_XyZsypyoOd,43582.0,H,1
41191,-680.08503241,mp-3744,Na2Nb2O4,"(1, 1, 0)",90423983534_NaNbO2_mp-3744_aOCGXDiL6n_TMDgkXZaxz,43414.0,H,1
84551,-206.12100046,mp-563025,Na12Pb2O10,"(1, 1, 0)",Na6PbO5_mp-563025_PxA28NJ0Mq_BeLgeWD9Dc,85857.0,H,1
18368,-459.47685218,mp-1227367,Be2Zn6O8,"(2, 1, 0)",BeZn3O4_mp-1227367_ZH7XLjnTx7_usVDo4st24,3253.0,H,1
7978,-411.44116026,mp-1222192,Mg2Al1O6,"(2, 1, 2)",Mg2AlO6_mp-1222192_62WhVRMTh5_05bvdCDauI,20700.0,H,1
74740,-205.86081055,mp-976848,Ni1Ru1O3,"(2, 1, 0)",NiRuO3_mp-976848_a8iZA2Bz2t_Mf9dZXd9kb,71315.0,H,1
84085,-427.94176063,mp-14495,Li12Zn2O8,"(1, 0, 1)",Li6ZnO4_mp-14495_hhUpZI2xgX_EIA00gl74v,85196.0,H,1
81797,-465.35943277,mp-29260,Ti2Se4O12,"(1, 1, 1)",1001022_Ti-SeO3-2_mp-29260_qQmZ3zoHTa_PnR2dYD1OF,82520.0,H,1
9182,-591.82776367,mp-20313,Fe8Si4O16,"(1, 0, 0)",Fe2SiO4_mp-20313_CoBBDKPoUm_i3nj8Jqkcz,5325.0,H,1
659,-501.26740582,mp-19139,Mg4Mo6O16,"(1, 0, 0)",Mg2Mo3O8_mp-19139_ATWyGjPVcU_Fz62tpXqmn,16838.0,H,1
18625,-384.94633298,mvc-157,Mg1W4O8,"(1, 2, 0)",Mg-WO2-4_mvc-157_5OPJYQhQXZ_ifq6oGFP7f,31469.0,H,1
11357,-333.98016852,mp-1191283,Bi12Ir4O8,"(0, 1, 0)",Bi3IrO2_mp-1191283_wkPJGsn9zb_UkW35fz1CM,32070.0,H,1
10769,-259.20028203,mvc-7701,Zn4Sn6O16,"(1, 0, 0)",Zn2Sn3O8_mvc-7701_JaSWe7BwR6_jOJUpanePE,79851.0,H,1
21027,-740.17260071,mp-766437,Mg2Ti10O20,"(1, 0, -1)",MgTi5O10_mp-766437_i3sNQ3DmGH_uQLt5Ho3kH,39047.0,H,1
43794,-568.64501741,mp-2311,Nb3O3,"(2, 1, 1)",69019397_NbO_mp-2311_yWNfwZtc3u_0wHerNhCmJ,40953.0,H,1
818,-608.59411355,mp-559825,Zr4Mo8O32,"(1, 0, 0)",Zr-MoO4-2_mp-559825_0aUkfy7zDC_SqV97pckZR,34156.0,H,1
3274,-484.71422014,mp-1180771,K4Co4O8,"(2, 1, 0)",KCoO2_mp-1180771_10wscQGxv1_U4ugKmaExt,79311.0,H,1
11542,-497.64158809,mvc-11366,Co4Si8O24,"(0, 1, 0)",Co-SiO3-2_mvc-11366_L6296vnEcM_4EqZ8QpVHI,2671.0,H,1
27697,-415.51607236,mp-997042,Tl2Cu2O4,"(1, 1, -2)",TlCuO2_mp-997042_ZfmO4RVWki_MM9m2DmRii,79294.0,H,1
41071,-500.06598531,SnSbO4-rutile,Sn1Sb1O4,"(2, 1, 0)",634070213497_SnSbO4_SnSbO4-rutile_ReQCGukfT2_UyGWZlnWF0,80724.0,H,1
41574,-167.77946559,mp-27716,K4Tl4O4,"(1, 0, -1)",51024953_KTlO_mp-27716_QuyZ6xH0pA_BaEHYwfpRH,45845.0,H,1
37261,-203.38903899,mp-1986,Zn4O4,"(2, 1, 0)",ZnO_mp-1986_0DZgpw0RFd_bJq0NL8w2h,30874.0,H,1
35172,-415.40702821,mp-1222142,Mg9Zn3O12,"(1, 0, 1)",Mg3ZnO4_mp-1222142_phwPZbnrRU_32vHZwrpfh,2838.0,H,1
27207,-468.24828844,mp-561189,Rb6Si10O23,"(1, 0, 0)",Rb6Si10O23_mp-561189_OLUGNLpahU_Q88qX5a9uI,5609.0,H,1
74657,-493.17209935,mp-1244932,Ga32O48,"(0, 0, 1)",Ga2O3_mp-1244932_14EJMm04Cg_nNNCyal3ae,75205.0,H,1
668,-208.88153543,mp-756541,K12Y2O8,"(1, 1, 1)",K6YO4_mp-756541_cmZVBro0MY_xxfd28VRoB,80382.0,H,1
28783,-485.65209225,mp-1101441,Rb8Ti2O8,"(1, 0, 2)",Rb4TiO4_mp-1101441_oEhngYIMZb_qRhVuBq7sM,79364.0,H,1
