bulk_id,bulk_symbols,y_relaxed,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,transition metal fraction,band center,HOMO_character,HOMO_element,HOMO_energy,LUMO_character,LUMO_element,LUMO_energy,gap_AO
mp-754363,Ba4 Hf2 O8,-570.21611376,8.0,72.0,64.0,30.857142857142858,26.122448979591834,8.0,9.0,87.0,78.0,58.714285714285715,32.326530612244895,87.0,15.9994,178.49,162.4906,73.87737142857144,66.14625306122448,15.9994,54.8,2506.0,2451.2,675.0285714285714,708.8326530612246,54.8,2.0,16.0,14.0,10.285714285714286,6.530612244897959,16.0,2.0,6.0,4.0,3.7142857142857144,1.959183673469388,2.0,66.0,215.0,149.0,124.14285714285714,66.44897959183673,66.0,0.89,3.44,2.55,2.4057142857142857,1.1820408163265306,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,2.0,2.0,0.2857142857142857,0.4897959183673469,0.0,0.0,14.0,14.0,2.0,3.4285714285714284,0.0,2.0,18.0,16.0,6.571428571428571,3.265306122448979,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,8.0,8.0,1.1428571428571428,1.9591836734693877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.2857142857142856,1.6326530612244896,2.0,9.105,63.59,54.485,26.542857142857144,21.16979591836735,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,100.0,100.57142857142857,12.0,3,0.6546536707079771,0.5970484566258902,0.5750650283013602,0.5720691506685885,0.5714844049399023,2.0,2.2857142857142856,0.2857142857142857,2.0,0.30434782608695654,0.34782608695652173,0.043478260869565216,0.30434782608695654,0.0,5.00914687655053,p,O,-0.338381,s,Hf,-0.166465,0.17191599999999999
mp-29892,Li2 Sb6 O16,-391.41725217,3.0,51.0,48.0,18.333333333333332,16.333333333333332,8.0,1.0,87.0,86.0,79.33333333333333,13.055555555555559,87.0,6.941,121.76,114.819,41.68468333333333,40.03765833333333,15.9994,54.8,903.78,848.98,300.28583333333336,327.31444444444446,54.8,1.0,16.0,15.0,14.5,2.25,16.0,2.0,5.0,3.0,2.75,1.125,2.0,66.0,139.0,73.0,89.41666666666667,31.222222222222225,66.0,0.98,3.44,2.46,2.8874999999999997,0.7366666666666668,3.44,1.0,2.0,1.0,1.9166666666666667,0.1527777777777777,2.0,0.0,4.0,4.0,3.4166666666666665,0.7777777777777778,4.0,0.0,10.0,10.0,2.5,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,7.833333333333333,3.5833333333333335,6.0,0.0,1.0,1.0,0.08333333333333333,0.15277777777777776,0.0,0.0,3.0,3.0,2.0833333333333335,0.4583333333333334,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.1666666666666665,0.4166666666666666,2.0,9.105,31.56,22.455,15.342777777774998,8.317037037033332,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,68.58333333333333,75.44444444444444,12.0,3,0.7168604389202189,0.6786044041487266,0.6676565611667779,0.666765986047273,0.666670332882473,1.9166666666666667,3.4166666666666665,2.5,0.0,0.2446808510638298,0.43617021276595747,0.3191489361702128,0.0,0.0,6.256326323961063,p,O,-0.338381,p,O,-0.338381,0.0
mp-776116,Al8 Pd8 O24,-505.12212425,8.0,46.0,38.0,16.6,11.760000000000002,8.0,62.0,87.0,25.0,79.2,9.36,87.0,15.9994,106.42,90.42060000000001,36.27994772,28.056020911999997,15.9994,54.8,1828.05,1773.25,585.184,636.4608000000001,54.8,10.0,16.0,6.0,14.2,2.16,16.0,2.0,5.0,3.0,2.8,0.96,2.0,66.0,139.0,73.0,91.6,30.72,66.0,1.61,3.44,1.8299999999999998,2.826,0.7367999999999999,3.44,0.0,2.0,2.0,1.6,0.6399999999999999,2.0,0.0,4.0,4.0,2.6,1.6799999999999997,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,6.2,1.52,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.2,1.12,2.0,9.105,16.48,7.375,11.641,3.0431999999999997,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24000000000001,12.0,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,1.6,2.6,2.0,0.0,0.25806451612903225,0.41935483870967744,0.3225806451612903,0.0,0.2,5.720296157650602,d,Pd,-0.160771,d,Pd,-0.160771,0.0
mp-756541,K12 Y2 O8,-208.88153543,8.0,39.0,31.0,16.818181818181817,6.413223140495868,19.0,3.0,87.0,84.0,34.36363636363637,38.28099173553719,3.0,15.9994,88.90585,72.90645,35.22665909090909,13.983461157024795,39.0983,54.8,1799.0,1744.2,367.0345454545454,260.35735537190084,336.53,1.0,16.0,15.0,6.636363636363637,6.8099173553719,1.0,2.0,5.0,3.0,3.3636363636363638,0.9917355371900826,4.0,66.0,203.0,137.0,152.0,62.54545454545455,203.0,0.82,3.44,2.62,1.8090909090909089,1.1861157024793387,0.82,1.0,2.0,1.0,1.4545454545454546,0.4958677685950414,1.0,0.0,4.0,4.0,1.4545454545454546,1.8512396694214877,0.0,0.0,1.0,1.0,0.09090909090909091,0.1652892561983471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.0,2.1818181818181817,1.0,0.0,1.0,1.0,0.5454545454545454,0.4958677685950414,1.0,0.0,2.0,2.0,0.7272727272727273,0.9256198347107438,0.0,0.0,9.0,9.0,0.8181818181818182,1.487603305785124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.090909090909091,1.2561983471074378,1.0,9.105,73.1066666667,64.00166666669999,46.12954545456363,29.429586776876032,73.1066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,146.9090909090909,98.11570247933884,229.0,3,0.6618281717527744,0.5954465109199432,0.5591311898306591,0.549904991846294,0.5463931465182424,1.4545454545454546,1.4545454545454546,0.09090909090909091,0.0,0.48484848484848486,0.48484848484848486,0.030303030303030304,0.0,0.0,3.7601635638055866,s,Y,-0.150727,s,Y,-0.150727,0.0
mp-556517,K8 Pb4 O8,-220.37920913,8.0,82.0,74.0,27.2,21.919999999999998,8.0,3.0,87.0,84.0,52.2,39.36,3.0,15.9994,207.2,191.20059999999998,63.479079999999996,57.488367999999994,15.9994,54.8,600.61,545.8100000000001,276.654,177.48319999999998,54.8,1.0,16.0,15.0,9.6,6.880000000000001,1.0,2.0,6.0,4.0,3.6,1.28,2.0,66.0,203.0,137.0,136.8,56.64,66.0,0.82,3.44,2.62,2.17,1.08,0.82,1.0,2.0,1.0,1.6,0.48,1.0,0.0,4.0,4.0,2.0,1.6,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,1.0,28.0,27.0,8.4,7.840000000000001,1.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,4.0,4.0,1.6,1.2799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,0.8,1.0,9.105,73.1066666667,64.00166666669999,38.506666666680005,27.680000000015998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,141.4,103.51999999999998,12.0,3,0.6000000000000001,0.5142563181316472,0.46090632396042813,0.4418818424353128,0.4287303134918266,1.6,2.0,2.0,2.8,0.19047619047619047,0.23809523809523808,0.23809523809523808,0.3333333333333333,0.0,4.193342964873056,p,O,-0.338381,p,Pb,-0.141831,0.19654999999999997
mp-559961,Tl8 Se4 O16,-500.40972842,8.0,81.0,73.0,32.57142857142857,28.081632653061224,8.0,76.0,89.0,13.0,84.14285714285714,4.6530612244897975,87.0,15.9994,204.3833,188.38389999999998,78.81774285714286,71.7923918367347,15.9994,54.8,577.0,522.2,266.74285714285713,242.2204081632653,54.8,13.0,16.0,3.0,15.142857142857142,1.2244897959183676,16.0,2.0,6.0,4.0,3.4285714285714284,1.6326530612244898,2.0,66.0,145.0,79.0,96.28571428571429,34.61224489795918,66.0,1.62,3.44,1.8199999999999998,2.792857142857143,0.7395918367346938,3.44,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,3.142857142857143,1.2244897959183674,4.0,0.0,10.0,10.0,4.285714285714286,4.8979591836734695,0.0,0.0,14.0,14.0,4.0,5.714285714285714,0.0,6.0,27.0,21.0,13.428571428571429,8.489795918367347,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.857142857142857,1.2244897959183674,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.857142857142857,1.2244897959183674,2.0,9.105,26.91,17.805,16.594285714285714,8.559183673469388,9.105,0.0,0.799,0.799,0.11414285714285714,0.19567346938775512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,64.28571428571429,74.12244897959184,12.0,3,0.6546536707079771,0.5970484566258902,0.5750650283013602,0.5720691506685885,0.5714844049399023,2.0,3.142857142857143,4.285714285714286,4.0,0.14893617021276595,0.23404255319148937,0.3191489361702127,0.2978723404255319,0.0,5.67377314149083,s,Tl,-0.28502,s,Tl,-0.28502,0.0
mp-1199261,K8 Si8 O24,-683.63700788,8.0,19.0,11.0,11.4,4.08,8.0,3.0,87.0,84.0,68.4,26.159999999999997,87.0,15.9994,39.0983,23.0989,23.0364,8.444400000000002,15.9994,54.8,1687.0,1632.2,437.58599999999996,499.7655999999999,54.8,1.0,16.0,15.0,12.6,4.640000000000001,16.0,2.0,4.0,2.0,2.6,0.72,2.0,66.0,203.0,137.0,102.4,43.68,66.0,0.82,3.44,2.62,2.6079999999999997,0.9984000000000002,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.6,1.6800000000000002,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.2,0.7200000000000001,2.0,9.105,73.1066666667,64.00166666669999,24.17233333334,19.573733333344,9.105,0.0,0.773,0.773,0.15460000000000002,0.24736000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.4,103.68000000000002,12.0,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,1.8,2.8,0.0,0.0,0.391304347826087,0.6086956521739131,0.0,0.0,0.0,5.4815094710644425,p,O,-0.338381,p,O,-0.338381,0.0
mp-1228877,Ba8 Ga16 O32,-635.26198524,8.0,56.0,48.0,21.428571428571427,15.346938775510202,8.0,9.0,87.0,78.0,72.14285714285714,18.040816326530614,87.0,15.9994,137.327,121.3276,48.681514285714286,37.35098775510204,15.9994,54.8,1000.0,945.2,260.7171428571429,235.3338775510204,54.8,2.0,16.0,14.0,13.142857142857142,3.2653061224489797,16.0,2.0,6.0,4.0,3.142857142857143,1.3061224489795917,2.0,66.0,215.0,149.0,103.28571428571429,42.61224489795918,66.0,0.89,3.44,2.55,2.61,0.9485714285714285,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5714285714285716,1.6326530612244898,4.0,0.0,10.0,10.0,2.857142857142857,4.081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,11.0,7.428571428571429,3.183673469387755,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5714285714285716,1.3877551020408165,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5714285714285716,1.3877551020408165,2.0,9.105,63.59,54.485,19.675000000000004,12.547142857142859,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,57.857142857142854,52.40816326530613,12.0,3,0.6546536707079771,0.5970484566258902,0.5750650283013602,0.5720691506685885,0.5714844049399023,2.0,2.5714285714285716,2.857142857142857,0.0,0.2692307692307692,0.34615384615384615,0.38461538461538464,0.0,0.0,5.06791379998879,p,O,-0.338381,s,Ga,-0.328019,0.010361999999999982
mp-18928,Mn8 Si4 O16,-856.11391622,8.0,25.0,17.0,13.714285714285714,6.530612244897959,8.0,52.0,87.0,35.0,75.71428571428571,13.551020408163268,87.0,15.9994,54.938045,38.938645,28.851312857142858,14.906704081632654,15.9994,54.8,1687.0,1632.2,706.3142857142857,744.5877551020409,54.8,7.0,16.0,9.0,13.142857142857142,3.5102040816326534,16.0,2.0,4.0,2.0,2.7142857142857144,0.8163265306122449,2.0,66.0,139.0,73.0,93.28571428571429,31.183673469387752,66.0,1.55,3.44,1.89,2.6799999999999997,0.8685714285714285,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5714285714285716,1.6326530612244898,4.0,0.0,5.0,5.0,1.4285714285714286,2.0408163265306123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,6.0,0.5714285714285714,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.7142857142857142,0.9795918367346939,2.0,0.0,5.0,5.0,1.4285714285714286,2.0408163265306123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.142857142857143,1.3061224489795917,2.0,9.105,20.44,11.335,11.119310344828572,2.6630541871918365,9.105,0.0,0.773,0.773,0.11042857142857143,0.1893061224489796,0.0,0.0,0.000310120689655,0.000310120689655,8.860591133e-05,0.00012657987332857142,0.0,12.0,227.0,215.0,101.28571428571429,102.0408163265306,12.0,3,0.6546536707079771,0.5970484566258902,0.5750650283013602,0.5720691506685885,0.5714844049399023,2.0,2.5714285714285716,1.4285714285714286,0.0,0.3333333333333333,0.4285714285714286,0.2380952380952381,0.0,0.2857142857142857,5.770128196421075,d,Mn,-0.26654,d,Mn,-0.26654,0.0
mp-754757,Sb4 Rh4 O16,-545.2656108,8.0,51.0,43.0,21.333333333333332,17.777777777777775,8.0,59.0,87.0,28.0,82.0,7.666666666666667,87.0,15.9994,121.76,105.76060000000001,48.11051666666666,42.81482222222221,15.9994,54.8,2237.0,2182.2,559.9966666666666,673.5955555555555,54.8,9.0,16.0,7.0,14.666666666666666,1.8888888888888893,16.0,2.0,5.0,3.0,3.0,1.3333333333333333,2.0,66.0,142.0,76.0,90.83333333333333,33.11111111111111,66.0,2.05,3.44,1.3900000000000001,3.015,0.5666666666666667,3.44,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,4.0,4.0,3.1666666666666665,1.1111111111111112,4.0,0.0,10.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,8.0,2.6666666666666665,6.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,3.0,3.0,1.8333333333333333,0.6111111111111112,2.0,0.0,2.0,2.0,0.3333333333333333,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.3333333333333335,0.4444444444444445,2.0,9.105,31.56,22.455,13.603333333333333,5.997777777777777,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,73.16666666666667,81.55555555555556,12.0,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,1.8333333333333333,3.1666666666666665,3.0,0.0,0.22916666666666666,0.3958333333333333,0.375,0.0,0.16666666666666666,6.380492325270177,d,Rh,-0.239422,d,Rh,-0.239422,0.0
mp-1040467,Rb1 Os1 O3,-490.54436465,8.0,76.0,68.0,27.4,23.28,8.0,4.0,87.0,83.0,64.4,27.119999999999997,87.0,15.9994,190.23,174.23059999999998,64.7392,58.48776,15.9994,54.8,3306.0,3251.2,756.572,1019.7711999999999,54.8,1.0,16.0,15.0,11.4,5.5200000000000005,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,220.0,154.0,112.4,55.67999999999999,66.0,0.82,3.44,2.62,2.668,0.9263999999999999,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,1.0,22.0,21.0,8.2,5.52,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.2,0.7200000000000001,2.0,9.105,90.7225,81.61749999999999,26.4255,25.718799999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,1.8,2.4,1.2,2.8,0.21951219512195125,0.29268292682926833,0.14634146341463417,0.34146341463414637,0.2,5.470703819696675,d,Os,-0.296791,d,Os,-0.296791,0.0
mp-1262593,Al2 Cu14 O24,-411.43414395,8.0,29.0,21.0,15.6,9.379999999999999,8.0,64.0,87.0,23.0,78.25,10.5,87.0,15.9994,63.546,47.5466,33.18981693,21.249328149,15.9994,54.8,1357.77,1302.97,554.7729999999999,599.9676,54.8,11.0,16.0,5.0,14.1,2.2800000000000002,16.0,2.0,4.0,2.0,2.75,0.9,2.0,66.0,132.0,66.0,91.85,31.02,66.0,1.61,3.44,1.8299999999999998,2.8095,0.7566,3.44,1.0,2.0,1.0,1.65,0.45499999999999996,2.0,0.0,4.0,4.0,2.45,1.86,4.0,0.0,10.0,10.0,3.5,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,7.6,2.38,6.0,0.0,1.0,1.0,0.35,0.4549999999999999,0.0,0.0,5.0,5.0,1.45,1.0150000000000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.8,0.5599999999999999,2.0,9.105,16.48,7.375,10.1615,1.2677999999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,97.2,102.24000000000001,12.0,3,0.6964194138592059,0.6374311087929093,0.6078951782805767,0.6019508896809522,0.6002731676451956,1.65,2.45,3.5,0.0,0.21710526315789475,0.32236842105263164,0.46052631578947373,0.0,0.35,6.020248196188743,d,Cu,-0.202272,d,Cu,-0.202272,0.0
mp-1342,Ba4 O4,-141.95862531,8.0,56.0,48.0,32.0,24.0,8.0,9.0,87.0,78.0,48.0,39.0,9.0,15.9994,137.327,121.3276,76.6632,60.663799999999995,15.9994,54.8,1000.0,945.2,527.4,472.6,54.8,2.0,16.0,14.0,9.0,7.0,2.0,2.0,6.0,4.0,4.0,2.0,2.0,66.0,215.0,149.0,140.5,74.5,66.0,0.89,3.44,2.55,2.165,1.275,0.89,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,9.105,63.59,54.485,36.347500000000004,27.2425,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,120.5,108.5,12.0,2,0.7071067811865476,0.6299605249474366,0.5743491774985174,0.5520447568369062,0.5358867312681466,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,4.493984206161179,p,O,-0.338381,s,Ba,-0.118967,0.219414
mp-781625,Ba1 Os1 O3,-681.15726465,8.0,76.0,68.0,31.2,27.839999999999996,8.0,9.0,87.0,78.0,65.4,25.919999999999998,87.0,15.9994,190.23,174.23059999999998,75.11104,70.93396800000001,15.9994,54.8,3306.0,3251.2,894.0799999999999,1007.1360000000001,54.8,2.0,16.0,14.0,11.6,5.279999999999999,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,215.0,149.0,111.4,54.48,66.0,0.89,3.44,2.55,2.682,0.9096,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,1.2,1.92,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,2.0,22.0,20.0,8.4,5.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,9.105,63.59,54.485,20.999000000000002,17.0364,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,2.0,2.4,1.2,2.8,0.23809523809523808,0.2857142857142857,0.14285714285714285,0.3333333333333333,0.2,5.6246163956659965,d,Os,-0.296791,d,Os,-0.296791,0.0
