bulk_id,bulk_symbols,y_relaxed,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,transition metal fraction,band center,HOMO_character,HOMO_element,HOMO_energy,LUMO_character,LUMO_element,LUMO_energy,gap_AO
mvc-8359,Cr4 Ge8 O24,-476.51564957,8.0,32.0,24.0,15.11111111111111,9.481481481481483,8.0,49.0,87.0,38.0,81.0,8.0,87.0,15.9994,72.64,56.6406,32.58583333333333,22.115244444444443,15.9994,54.8,2180.0,2125.2,547.9555555555556,657.5407407407407,54.8,6.0,16.0,10.0,14.444444444444445,2.074074074074074,16.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,66.0,139.0,73.0,86.11111111111111,26.814814814814817,66.0,1.66,3.44,1.78,2.9244444444444446,0.6874074074074074,3.44,1.0,2.0,1.0,1.8888888888888888,0.1975308641975309,2.0,0.0,4.0,4.0,3.111111111111111,1.1851851851851853,4.0,0.0,10.0,10.0,2.7777777777777777,3.7037037037037033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,7.777777777777778,2.765432098765432,6.0,0.0,1.0,1.0,0.1111111111111111,0.19753086419753085,0.0,0.0,4.0,4.0,2.2222222222222223,0.7901234567901235,2.0,0.0,5.0,5.0,0.5555555555555556,0.9876543209876544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,2.888888888888889,1.1851851851851853,2.0,9.105,23.005,13.899999999999999,12.425555555555555,4.701975308641974,9.105,0.0,0.383,0.383,0.08511111111111111,0.13239506172839505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,83.44444444444444,95.25925925925925,12.0,3,0.7114582486036499,0.6758002217303778,0.6672315521896236,0.6667105455840667,0.6666677967664446,1.8888888888888888,3.111111111111111,2.7777777777777777,0.0,0.24285714285714285,0.4,0.35714285714285715,0.0,0.1111111111111111,6.234772254777198,p,O,-0.338381,p,O,-0.338381,0.0
mp-1206230,Rb4 Tl4 O4,-256.47001432,8.0,81.0,73.0,42.0,26.0,8.0,4.0,87.0,83.0,55.666666666666664,34.44444444444445,4.0,15.9994,204.3833,188.38389999999998,101.95016666666665,68.28875555555555,15.9994,54.8,577.0,522.2,314.75333333333333,174.8311111111111,54.8,1.0,16.0,15.0,10.0,6.0,1.0,2.0,6.0,4.0,4.333333333333333,1.5555555555555556,2.0,66.0,220.0,154.0,143.66666666666666,51.77777777777778,66.0,0.82,3.44,2.62,1.96,0.9866666666666667,0.82,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,4.0,4.0,1.6666666666666667,1.5555555555555554,0.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444445,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,1.0,27.0,26.0,11.333333333333334,10.444444444444445,1.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,5.0,5.0,2.3333333333333335,1.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.6666666666666665,1.5555555555555554,1.0,9.105,90.7225,81.61749999999999,42.24583333333333,32.31777777777778,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,145.0,88.66666666666667,12.0,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.37204105801130144,1.6666666666666667,1.6666666666666667,3.3333333333333335,4.666666666666667,0.14705882352941177,0.14705882352941177,0.29411764705882354,0.4117647058823529,0.0,3.813230615674009,s,Tl,-0.28502,p,Tl,-0.101507,0.18351299999999998
mp-9186,Cd4 Se4 O12,-282.79193046,8.0,48.0,40.0,21.2,15.839999999999998,8.0,70.0,89.0,19.0,84.0,5.6,87.0,15.9994,112.411,96.4116,47.873839999999994,38.249328,15.9994,54.8,594.22,539.4200000000001,250.52399999999997,234.86880000000002,54.8,12.0,16.0,4.0,15.2,1.2800000000000005,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,144.0,78.0,92.4,31.68,66.0,1.69,3.44,1.75,2.912,0.6336,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.2,1.2799999999999998,4.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,10.0,9.2,3.84,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6,0.6399999999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6,0.6399999999999999,2.0,9.105,25.92,16.815,14.546000000000001,6.5292,9.105,0.0,0.799,0.799,0.1598,0.25568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,48.8,58.08,12.0,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,2.0,3.2,4.0,0.0,0.2173913043478261,0.3478260869565218,0.4347826086956522,0.0,0.0,6.471309801026898,p,O,-0.338381,p,Se,-0.245806,0.09257499999999999
mvc-8086,Sn4 Ge8 O24,-221.22527223,8.0,50.0,42.0,18.0,13.333333333333334,8.0,79.0,87.0,8.0,84.44444444444444,3.407407407407408,87.0,15.9994,118.71,102.7106,39.998488888888886,31.998785185185184,15.9994,54.8,1211.4,1156.6000000000001,361.85333333333335,409.4044444444445,54.8,14.0,16.0,2.0,15.333333333333334,0.8888888888888887,16.0,2.0,5.0,3.0,2.7777777777777777,1.037037037037037,2.0,66.0,139.0,73.0,86.11111111111111,26.814814814814817,66.0,1.96,3.44,1.48,2.957777777777778,0.642962962962963,3.44,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,3.3333333333333335,0.8888888888888888,4.0,0.0,10.0,10.0,3.3333333333333335,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,8.0,8.666666666666666,3.5555555555555554,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,9.105,33.285,24.179999999999996,14.880555555555553,7.700740740740738,9.105,0.0,0.383,0.383,0.08511111111111111,0.13239506172839505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,73.66666666666667,82.22222222222223,12.0,3,0.7114582486036499,0.6758002217303778,0.6672315521896236,0.6667105455840667,0.6666677967664446,2.0,3.3333333333333335,3.3333333333333335,0.0,0.23076923076923078,0.38461538461538464,0.38461538461538464,0.0,0.0,6.324736610883342,p,O,-0.338381,p,O,-0.338381,0.0
mvc-5110,Ca8 Mo4 O20,-782.89167236,8.0,42.0,34.0,15.25,9.0625,8.0,7.0,87.0,80.0,62.375,30.78125,87.0,15.9994,95.96,79.9606,32.014125,20.018406249999998,15.9994,54.8,2896.0,2841.2,675.0,775.25,54.8,2.0,16.0,14.0,11.25,5.9375,16.0,2.0,5.0,3.0,2.875,1.09375,2.0,66.0,176.0,110.0,104.5,48.125,66.0,1.0,3.44,2.44,2.67,0.9624999999999999,3.44,1.0,2.0,1.0,1.875,0.21875,2.0,0.0,4.0,4.0,2.5,1.875,4.0,0.0,5.0,5.0,0.625,1.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,5.0,1.5,6.0,0.0,1.0,1.0,0.125,0.21875,0.0,0.0,2.0,2.0,1.25,0.9375,2.0,0.0,5.0,5.0,0.625,1.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,1.0,2.0,9.105,37.77,28.665000000000003,17.094375,10.3378125,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,92.375,100.46875,12.0,3,0.6846531968814576,0.639653743364006,0.6263144593884458,0.6251473243490634,0.6250065596901787,1.875,2.5,0.625,0.0,0.375,0.5,0.125,0.0,0.125,5.549381845132868,p,O,-0.338381,d,Mo,-0.153347,0.18503399999999998
mp-1016850,Ba1 Rh1 O3,-750.76401587,8.0,56.0,48.0,25.0,20.4,8.0,9.0,87.0,78.0,65.8,25.44,87.0,15.9994,137.327,121.3276,57.64614,49.976088000000004,15.9994,54.8,2237.0,2182.2,680.28,750.576,54.8,2.0,16.0,14.0,11.8,5.04,16.0,2.0,6.0,4.0,3.4,1.6799999999999997,2.0,66.0,215.0,149.0,111.0,54.0,66.0,0.89,3.44,2.55,2.698,0.8904,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.8,1.52,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.8,0.72,2.0,9.105,63.59,54.485,20.909,17.0724,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,1.8,2.4,1.6,0.0,0.3103448275862069,0.41379310344827586,0.27586206896551724,0.0,0.2,5.478457617370486,d,Rh,-0.239422,d,Rh,-0.239422,0.0
mp-998227,K1 Hf1 O3,-902.68756367,8.0,72.0,64.0,23.0,19.6,8.0,3.0,87.0,84.0,61.8,30.24,87.0,15.9994,178.49,162.4906,53.1173,50.149080000000005,15.9994,54.8,2506.0,2451.2,601.386,761.8456,54.8,1.0,16.0,15.0,10.6,6.480000000000001,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,203.0,137.0,115.2,59.040000000000006,66.0,0.82,3.44,2.62,2.4880000000000004,1.1423999999999999,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,1.0,18.0,17.0,7.4,4.24,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,3.0,2.0,2.0,9.105,73.1066666667,64.00166666669999,24.52433333334,19.432933333344,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,1.8,2.4,0.4,2.8,0.24324324324324323,0.3243243243243243,0.05405405405405406,0.37837837837837834,0.0,5.12677571625117,p,O,-0.338381,p,O,-0.338381,0.0
mp-1279742,Fe2 O2,-559.28986814,8.0,26.0,18.0,17.0,9.0,8.0,55.0,87.0,32.0,71.0,16.0,55.0,15.9994,55.845,39.8456,35.9222,19.9228,15.9994,54.8,1811.0,1756.2,932.9,878.1,54.8,8.0,16.0,8.0,12.0,4.0,8.0,2.0,4.0,2.0,3.0,1.0,2.0,66.0,132.0,66.0,99.0,33.0,66.0,1.83,3.44,1.6099999999999999,2.635,0.8049999999999999,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,9.105,10.73,1.625,9.9175,0.8125,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.0553314,1.0553314,0.0,12.0,229.0,217.0,120.5,108.5,12.0,2,0.7071067811865476,0.6299605249474366,0.5743491774985174,0.5520447568369062,0.5358867312681466,2.0,2.0,3.0,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.5,5.5143572001933565,d,Fe,-0.295049,d,Fe,-0.295049,0.0
mp-1176502,Lu4 Nb4 O16,-769.59255952,8.0,71.0,63.0,24.0,21.333333333333332,8.0,41.0,87.0,46.0,72.66666666666667,19.11111111111111,87.0,15.9994,174.9668,158.9674,55.31179666666666,52.416528888888884,15.9994,54.8,2750.0,2695.2,817.5333333333333,1016.9777777777778,54.8,3.0,16.0,13.0,12.0,5.333333333333333,16.0,2.0,6.0,4.0,3.1666666666666665,1.5555555555555554,2.0,66.0,187.0,121.0,102.5,48.666666666666664,66.0,1.27,3.44,2.17,2.7716666666666665,0.8911111111111111,3.44,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,4.0,4.0,0.8333333333333334,1.111111111111111,0.0,0.0,14.0,14.0,2.3333333333333335,3.8888888888888893,0.0,5.0,17.0,12.0,7.666666666666667,3.111111111111111,6.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,9.0,9.0,2.5,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.0,2.6666666666666665,2.0,9.105,28.865,19.759999999999998,13.910833333333334,6.407777777777778,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.00037451666666666667,0.0006241944444444445,0.0,12.0,229.0,217.0,78.5,88.66666666666667,12.0,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,1.8333333333333333,2.6666666666666665,0.8333333333333334,2.3333333333333335,0.23913043478260868,0.34782608695652173,0.10869565217391304,0.30434782608695654,0.16666666666666666,5.765974481201679,p,O,-0.338381,s,Lu,-0.155112,0.183269
PtAuO4-rutile,Pt1 Au1 O4,-422.66081905,8.0,79.0,71.0,31.5,31.333333333333332,8.0,63.0,87.0,24.0,79.5,10.0,87.0,15.9994,196.966569,180.96716899999998,76.00802816666666,80.01150422222223,15.9994,54.8,2041.4,1986.6000000000001,599.655,726.4733333333334,54.8,10.0,16.0,6.0,14.166666666666666,2.4444444444444446,16.0,2.0,6.0,4.0,3.3333333333333335,1.777777777777778,2.0,66.0,136.0,70.0,89.33333333333333,31.11111111111111,66.0,2.28,3.44,1.1600000000000001,3.0966666666666662,0.4577777777777779,3.44,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,10.0,10.0,3.1666666666666665,4.222222222222222,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,6.0,25.0,19.0,12.166666666666666,8.222222222222221,6.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,1.0,1.0,0.16666666666666666,0.27777777777777773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.8333333333333333,0.27777777777777785,2.0,9.105,16.7,7.594999999999999,11.356666666666667,3.002222222222222,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,83.0,94.66666666666667,12.0,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,1.6666666666666667,2.6666666666666665,3.1666666666666665,4.666666666666667,0.13698630136986303,0.2191780821917808,0.2602739726027397,0.3835616438356165,0.16666666666666666,6.856236190132177,d,Pt,-0.273634,d,Pt,-0.273634,0.0
mp-1019803,K2 Al18 O28,-640.74939063,8.0,19.0,11.0,10.333333333333334,2.722222222222222,8.0,3.0,87.0,84.0,78.25,10.208333333333334,87.0,15.9994,39.0983,23.0989,21.080156141666667,5.927548831944445,15.9994,54.8,933.47,878.6700000000001,396.04,403.07250000000005,54.8,1.0,16.0,15.0,14.25,2.0416666666666665,16.0,2.0,4.0,2.0,2.4583333333333335,0.5347222222222222,2.0,66.0,203.0,137.0,92.33333333333333,30.722222222222225,66.0,0.82,3.44,2.62,2.6445833333333333,0.9279861111111112,3.44,1.0,2.0,1.0,1.9583333333333333,0.07986111111111117,2.0,0.0,4.0,4.0,2.7083333333333335,1.5069444444444446,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.666666666666667,1.5555555555555556,6.0,0.0,1.0,1.0,0.041666666666666664,0.07986111111111112,0.0,0.0,5.0,5.0,3.0416666666666665,1.46875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3.0833333333333335,1.4375,2.0,9.105,73.1066666667,64.00166666669999,14.537361111112498,6.337754629631249,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,100.91666666666667,103.73611111111113,12.0,3,0.6947221666888779,0.6310523131368841,0.5956145392433546,0.587042924639852,0.584032719806566,1.9583333333333333,2.7083333333333335,0.0,0.0,0.4196428571428571,0.5803571428571429,0.0,0.0,0.0,5.222697576192906,p,O,-0.338381,s,Al,-0.286883,0.05149799999999999
mp-19037,K4 W4 O14,-879.55359595,8.0,74.0,66.0,22.0,18.90909090909091,8.0,3.0,87.0,84.0,65.18181818181819,27.768595041322314,87.0,15.9994,183.84,167.8406,50.715672727272725,48.40884628099173,15.9994,54.8,3695.0,3640.2,767.8781818181818,1064.4079338842976,54.8,1.0,16.0,15.0,11.454545454545455,5.785123966942148,16.0,2.0,6.0,4.0,3.090909090909091,1.3884297520661157,2.0,66.0,203.0,137.0,108.36363636363636,53.91735537190082,66.0,0.82,3.44,2.62,2.767272727272727,0.856198347107438,3.44,1.0,2.0,1.0,1.8181818181818181,0.29752066115702486,2.0,0.0,4.0,4.0,2.5454545454545454,1.8512396694214877,4.0,0.0,4.0,4.0,0.7272727272727273,1.190082644628099,0.0,0.0,14.0,14.0,2.5454545454545454,4.165289256198347,0.0,1.0,20.0,19.0,7.636363636363637,4.4958677685950414,6.0,0.0,1.0,1.0,0.18181818181818182,0.29752066115702475,0.0,0.0,2.0,2.0,1.2727272727272727,0.9256198347107438,2.0,0.0,6.0,6.0,1.0909090909090908,1.7851239669421488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.5454545454545454,1.256198347107438,2.0,9.105,73.1066666667,64.00166666669999,22.004393939399996,18.582644628109087,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,90.9090909090909,100.42975206611571,12.0,3,0.6863485850246136,0.6461085146520509,0.636847546393112,0.6363918918735771,0.6363640977380328,1.8181818181818181,2.5454545454545454,0.7272727272727273,2.5454545454545454,0.23809523809523808,0.3333333333333333,0.09523809523809523,0.3333333333333333,0.18181818181818182,5.560326851578176,p,O,-0.338381,d,W,-0.220603,0.117778
mp-772047,V8 Si4 O16,-610.01408096,8.0,23.0,15.0,13.142857142857142,5.877551020408163,8.0,46.0,87.0,41.0,74.0,16.0,87.0,15.9994,50.9415,34.942099999999996,27.709442857142857,13.382906122448977,15.9994,54.8,2183.0,2128.2,896.0285714285714,961.4040816326531,54.8,5.0,16.0,11.0,12.571428571428571,4.326530612244897,16.0,2.0,4.0,2.0,2.7142857142857144,0.8163265306122449,2.0,66.0,153.0,87.0,97.28571428571429,35.755102040816325,66.0,1.63,3.44,1.81,2.7028571428571433,0.8424489795918367,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5714285714285716,1.6326530612244898,4.0,0.0,3.0,3.0,0.8571428571428571,1.2244897959183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.428571428571429,0.6530612244897959,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.7142857142857142,0.9795918367346939,2.0,0.0,7.0,7.0,2.0,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.7142857142857144,1.959183673469388,2.0,9.105,20.44,11.335,11.84,3.1257142857142854,9.105,0.0,0.773,0.773,0.11042857142857143,0.1893061224489796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,104.71428571428571,105.9591836734694,12.0,3,0.6546536707079771,0.5970484566258902,0.5750650283013602,0.5720691506685885,0.5714844049399023,2.0,2.5714285714285716,0.8571428571428571,0.0,0.3684210526315789,0.4736842105263158,0.15789473684210525,0.0,0.2857142857142857,5.733524905979551,d,V,-0.204634,d,V,-0.204634,0.0
mp-37621,Al24 Co12 O48,-639.13530817,8.0,27.0,19.0,12.142857142857142,4.7346938775510194,8.0,58.0,87.0,29.0,78.85714285714286,9.306122448979592,87.0,15.9994,58.933195,42.933794999999996,25.27055317142857,10.595603624489794,15.9994,54.8,1768.0,1713.2,550.5914285714285,566.6187755102042,54.8,9.0,16.0,7.0,14.142857142857142,2.1224489795918364,16.0,2.0,4.0,2.0,2.5714285714285716,0.653061224489796,2.0,66.0,126.0,60.0,90.28571428571429,27.75510204081633,66.0,1.61,3.44,1.8299999999999998,2.6942857142857144,0.8522448979591835,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5714285714285716,1.6326530612244898,4.0,0.0,7.0,7.0,1.0,1.7142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,5.571428571428571,1.4693877551020411,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5714285714285716,1.3877551020408165,2.0,0.0,3.0,3.0,0.42857142857142855,0.7346938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0,1.1428571428571428,2.0,9.105,16.48,7.375,11.375,2.9171428571428573,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.22121017142857144,0.3792174367346939,0.0,12.0,225.0,213.0,98.85714285714286,99.26530612244898,12.0,3,0.6546536707079771,0.5970484566258902,0.5750650283013602,0.5720691506685885,0.5714844049399023,2.0,2.5714285714285716,1.0,0.0,0.358974358974359,0.4615384615384616,0.1794871794871795,0.0,0.14285714285714285,5.44829595587494,d,Co,-0.322368,d,Co,-0.322368,0.0
